,股票,价,涨,最新股息,平均股息,扣非PE,PB,ROE,市值(亿),今年来,行业
'421,000895.双汇发展,'25.61,'+1.55%,8.04%,2.79%,'18.50,'4.26,24.14%,'887.30,'+4.15%,食品饮料
'422,002108.沧州明珠,'3.86,'+2.39%,2.59%,2.79%,'74.86,'1.28,2.95%,'64.28,'+10.51%,塑料制品
'423,600368.五洲交通,'4.28,0.00%,3.06%,2.78%,'11.41,'0.99,9.80%,'68.89,'-7.46%,铁路公路
'424,600750.江中药业,'21.93,'+0.32%,5.45%,2.78%,'18.32,'3.53,20.99%,'139.25,'-0.34%,中药
'425,603726.朗迪集团,'20.25,'+3.53%,1.98%,2.78%,'24.54,'2.87,13.24%,'37.59,'+31.16%,家电行业
'426,603899.晨光股份,'30.86,'+1.31%,3.25%,2.78%,'25.19,'3.33,15.77%,'284.21,'+5.61%,家用轻工
'427,603966.法兰泰克,'11.66,'+1.57%,1.97%,2.78%,'25.51,'2.36,11.53%,'46.49,'+54.89%,专用设备
'428,001227.兰州银行,'2.46,'-0.81%,4.11%,2.78%,'8.16,'0.39,5.45%,'140.11,'+4.16%,银行
'429,600886.国投电力,'14.16,'-1.19%,3.22%,2.77%,'17.31,'1.64,10.34%,'1133.44,'-12.23%,电力行业
'430,002546.新联电子,'6.05,'-0.17%,1.98%,2.77%,'32.89,'1.48,15.46%,'50.46,'+43.13%,电网设备
'431,600929.雪天盐业,'5.76,'+3.97%,1.51%,2.76%,'300.00,'1.25,0.59%,'94.50,'+4.81%,化学原料
'432,601018.宁波港,'3.63,0.00%,2.98%,2.76%,'17.40,'0.89,6.81%,'706.19,'-3.04%,航运港口
'433,601512.中新集团,'8.54,'+0.95%,1.50%,2.76%,'22.89,'0.86,4.57%,'128.01,'+13.16%,房地产开发
'434,000019.深粮控股,'6.93,'-0.57%,2.16%,2.76%,'22.89,'1.62,7.72%,'76.28,'+7.84%,贸易行业
'435,688516.奥特维,'42.18,'+3.89%,5.83%,2.75%,'17.64,'3.43,20.48%,'132.95,'+2.16%,光伏设备
'436,002507.涪陵榨菜,'13.38,'+0.15%,3.14%,2.75%,'21.38,'1.78,9.32%,'154.39,'-2.31%,食品饮料
'437,600888.新疆众和,'7.53,'+0.80%,3.59%,2.74%,'13.55,'0.94,8.87%,'105.70,'+10.34%,有色金属
'438,000785.居然智家,'3.09,'+2.32%,2.03%,2.74%,'33.19,'0.94,2.43%,'192.42,'-13.45%,商业百货
'439,000858.五粮液,'128.87,'-0.51%,4.46%,2.74%,'15.50,'3.56,23.83%,'5002.23,'-3.70%,酿酒行业
'440,002833.弘亚数控,'17.29,'+0.64%,4.05%,2.74%,'17.44,'2.52,16.23%,'73.35,'+5.25%,专用设备
'441,301290.东星医疗,'27.78,'+0.91%,2.16%,2.74%,'50.69,'1.25,3.62%,'27.83,'+22.49%,医疗器械
'442,688571.杭华股份,'8.34,'-0.12%,2.40%,2.73%,'30.71,'2.24,8.34%,'35.04,'+27.65%,化学制品
'443,000156.华数传媒,'8.30,'-0.72%,2.17%,2.73%,'37.82,'1.01,3.61%,'153.79,'+17.74%,文化传媒
'444,002376.新北洋,'8.31,'+2.72%,2.41%,2.73%,'121.54,'1.79,2.02%,'67.36,'+30.83%,计算机设备
'445,600425.青松建化,'4.64,'+1.53%,2.16%,2.72%,'29.37,'1.18,3.93%,'74.46,'+21.61%,水泥建材
'446,600637.东方明珠,'9.05,'+2.14%,1.99%,2.72%,'167.86,'1.02,1.98%,'304.25,'+19.50%,文化传媒
'447,603970.中农立华,'13.84,'-0.29%,3.25%,2.72%,'20.95,'2.41,12.42%,'37.20,'+0.52%,农药兽药
'448,300907.康平科技,'37.32,'+3.87%,1.34%,2.72%,'42.89,'4.50,10.78%,'35.83,'+77.38%,电机
'449,600328.中盐化工,'8.11,'-0.49%,1.53%,2.71%,亏损,'0.99,1.10%,'118.92,'+4.86%,化学原料
'450,000544.中原环保,'8.84,'+1.96%,2.94%,2.71%,'8.65,'0.84,10.43%,'86.16,'+4.51%,公用事业
'451,300881.盛德鑫泰,'35.00,'+2.07%,2.86%,2.71%,'20.65,'3.75,18.69%,'38.50,'+17.66%,钢铁行业
'452,600511.国药股份,'29.71,'+0.37%,2.69%,2.70%,'11.65,'1.28,11.60%,'224.16,'-10.77%,医药商业
'453,605259.绿田机械,'27.30,'+2.82%,2.20%,2.70%,'19.52,'2.72,14.48%,'47.09,'+85.64%,通用设备
'454,000559.万向钱潮,'7.88,'-1.38%,2.28%,2.70%,'27.78,'2.86,11.09%,'260.34,'+31.16%,汽车零部件
'455,600177.雅戈尔,'7.37,'-1.60%,6.78%,2.69%,'13.30,'0.80,6.43%,'340.75,'-13.87%,纺织服装
'456,601567.三星医疗,'23.27,'+1.04%,3.84%,2.69%,'14.47,'2.69,20.10%,'327.00,'-21.35%,电网设备
'457,603198.迎驾贡酒,'45.15,'-0.94%,3.32%,2.69%,'15.75,'3.70,25.38%,'361.20,'-13.14%,酿酒行业
'458,603360.百傲化学,'26.53,'+0.68%,1.62%,2.68%,'74.98,'11.84,17.12%,'187.36,'+70.61%,农药兽药
'459,603579.荣泰健康,'37.80,'+2.11%,1.60%,2.68%,'61.57,'3.54,8.29%,'72.59,'+164.64%,家电行业
'460,002980.华盛昌,'25.80,'+1.53%,2.02%,2.68%,'43.49,'4.61,11.33%,'48.80,'+44.45%,仪器仪表
'461,300017.网宿科技,'12.06,'-0.82%,2.07%,2.68%,'51.93,'3.02,7.84%,'294.96,'+16.71%,互联网服务
'462,603518.锦泓集团,'9.99,'-2.25%,3.11%,2.67%,'13.98,'0.95,7.68%,'34.59,'+5.87%,纺织服装
'463,000538.云南白药,'59.29,'+2.97%,4.04%,2.67%,'21.82,'2.62,13.02%,'1057.89,'+0.98%,中药
'464,000568.泸州老窖,'135.85,'-0.98%,4.38%,2.67%,'15.32,'4.30,29.68%,'1999.65,'+13.86%,酿酒行业
'465,601016.节能风电,'3.01,'-0.66%,2.46%,2.66%,'18.44,'1.10,6.23%,'194.85,'-2.64%,电力行业
'466,603866.桃李面包,'5.67,'+0.89%,4.41%,2.66%,'21.91,'1.77,8.53%,'90.70,'-12.09%,食品饮料
'467,000910.大亚圣象,'8.08,'+1.13%,2.35%,2.66%,'52.45,'0.66,1.66%,'44.23,'+5.30%,装修建材
'468,002020.京新药业,'19.89,'+5.46%,1.76%,2.66%,'25.45,'3.13,12.55%,'171.26,'+59.38%,化学制药
'469,300244.迪安诊断,'18.07,'-0.44%,4.98%,2.66%,亏损,'1.76,'-1.00%,'112.93,'+61.90%,医疗服务
'470,601857.中国石油,'8.71,'-0.11%,5.40%,2.65%,'9.61,'1.02,10.51%,'14103.41,'+0.22%,石油行业
'471,001286.陕西能源,'9.17,0.00%,4.47%,2.65%,'12.45,'1.38,11.55%,'343.88,'+3.43%,电力行业
'472,002170.芭田股份,'11.33,'+3.09%,2.46%,2.65%,'15.37,'2.97,22.78%,'109.58,'+33.22%,化肥行业
'473,600531.豫光金铅,'9.91,'+9.99%,2.27%,2.64%,'13.26,'1.88,16.08%,'108.04,'+58.80%,有色金属
'474,002003.伟星股份,'10.74,'-1.20%,4.66%,2.64%,'19.33,'2.86,15.08%,'125.54,'-22.21%,纺织服装
'475,002871.伟隆股份,'17.90,'-9.91%,1.70%,2.64%,'35.61,'5.37,17.59%,'45.08,'+90.83%,通用设备
'476,600229.城市传媒,'6.91,'-0.14%,1.01%,2.63%,亏损,'1.44,'-1.00%,'45.65,'+0.11%,文化传媒
'477,605378.野马电池,'25.38,'+0.95%,1.41%,2.63%,'62.93,'5.41,9.49%,'66.33,'+76.11%,电池
'478,000828.东莞控股,'11.96,'+4.27%,3.97%,2.63%,'11.99,'1.24,10.73%,'124.33,'+15.39%,铁路公路
'479,002215.诺普信,'12.29,'-1.13%,2.85%,2.63%,'18.76,'2.92,16.70%,'123.54,'+12.82%,农药兽药
'480,002282.博深股份,'7.37,'-0.27%,2.71%,2.63%,'22.97,'1.09,5.11%,'38.83,'+2.33%,通用设备
'481,002543.万和电气,'11.98,'-1.24%,3.67%,2.63%,'13.33,'1.80,14.28%,'89.08,'+19.35%,家电行业
'482,600017.日照港,'3.19,'-0.62%,2.70%,2.62%,'19.35,'0.71,4.22%,'98.11,'+2.44%,航运港口
'483,600926.杭州银行,'15.69,'-1.13%,3.74%,2.62%,'6.16,'0.71,12.89%,'1137.37,'+9.16%,银行
'484,603658.安图生物,'41.51,'+2.32%,3.04%,2.62%,'22.67,'2.80,13.69%,'237.20,'-1.73%,医疗器械
'485,688335.复洁环保,'15.60,'+2.30%,1.28%,2.62%,亏损,'2.01,'-1.00%,'23.09,'+87.96%,环保行业
'486,000685.中山公用,'10.23,'-1.54%,4.22%,2.62%,'10.96,'0.86,7.94%,'150.90,'+16.43%,公用事业
'487,002415.海康威视,'31.15,'-0.06%,2.25%,2.62%,'23.85,'3.66,16.51%,'2876.14,'+3.98%,计算机设备
'488,300519.新光药业,'16.63,'+2.72%,1.80%,2.62%,'50.92,'3.27,7.01%,'26.61,'+27.94%,中药
'489,300791.仙乐健康,'25.52,'-2.60%,1.96%,2.62%,'23.57,'3.07,13.58%,'78.43,'+28.61%,食品饮料
'490,600021.上海电力,'16.84,'+9.99%,1.66%,2.59%,'19.58,'1.57,8.93%,'474.34,'+89.46%,电力行业
'491,600497.驰宏锌锗,'6.22,'+2.81%,2.11%,2.59%,'20.95,'1.91,8.19%,'313.51,'+14.47%,有色金属
'492,600527.江南高纤,'2.11,'+1.93%,2.37%,2.59%,'127.97,'1.77,1.58%,'36.54,'-2.31%,化纤行业
'493,601326.秦港股份,'3.41,'-0.29%,2.49%,2.59%,'12.42,'0.96,7.95%,'162.23,'+4.47%,航运港口
'494,603558.健盛集团,'9.48,'-2.07%,5.80%,2.59%,'11.33,'1.38,12.42%,'33.48,'-6.54%,纺织服装
'495,601992.金隅集团,'1.65,'+1.23%,3.03%,2.58%,亏损,'0.24,'-1.00%,'137.59,'-4.33%,水泥建材
'496,000630.铜陵有色,'4.59,'+1.77%,2.18%,2.58%,'30.74,'1.73,6.18%,'587.25,'+46.61%,有色金属
'497,600028.中国石化,'5.70,'-0.18%,5.02%,2.57%,'20.51,'0.84,4.36%,'5542.24,'-12.62%,石油行业
'498,300393.中来股份,'6.31,'+0.80%,2.19%,2.57%,亏损,'2.16,'-1.00%,'68.76,'+0.96%,光伏设备
'499,301386.未来电器,'23.33,'-0.04%,2.14%,2.57%,'43.09,'2.24,6.49%,'32.66,'+13.24%,电源设备
'500,600182.S佳通,'15.50,'+0.45%,5.87%,2.56%,'37.20,'4.96,12.40%,'52.70,'-4.94%,橡胶制品
'501,600820.隧道股份,'6.53,'+1.24%,4.90%,2.56%,'7.87,'0.56,8.47%,'205.31,'-6.09%,工程建设
'502,601002.晋亿实业,'5.46,'+0.55%,1.83%,2.56%,'19.21,'1.24,6.67%,'52.11,'+28.14%,通用设备
'503,603128.华贸物流,'6.17,'-0.32%,4.70%,2.56%,'20.68,'1.30,7.67%,'80.77,'-1.35%,物流行业
'504,603882.金域医学,'31.84,'-0.34%,2.76%,2.56%,亏损,'2.16,'-1.00%,'147.50,'+18.24%,医疗服务
'505,688616.西力科技,'13.23,'-2.14%,2.27%,2.56%,'23.29,'2.89,13.09%,'23.73,'+30.33%,电网设备
'506,000419.通程控股,'6.09,'+0.16%,2.46%,2.56%,'33.54,'0.91,3.39%,'33.10,'+9.41%,商业百货
'507,301319.唯特偶,'29.45,'-1.34%,1.86%,2.56%,'49.53,'3.23,7.35%,'36.59,'+49.54%,电子元件
'508,600496.精工钢构,'3.61,'-0.82%,2.22%,2.55%,'14.43,'0.79,6.62%,'71.84,'+22.80%,水泥建材
'509,300841.康华生物,'75.83,'+0.66%,1.35%,2.55%,'37.87,'2.87,6.01%,'98.54,'+41.73%,生物制品
'510,600248.陕建股份,'3.86,'-1.53%,3.64%,2.54%,'8.49,'0.41,7.84%,'144.35,'-11.81%,工程建设
'511,600273.嘉化能源,'8.54,'-1.73%,4.80%,2.54%,'12.12,'1.13,10.45%,'115.88,'+9.70%,化学制品
'512,603277.银都股份,'17.42,'+0.11%,3.97%,2.53%,'24.85,'3.63,19.00%,'106.91,'+11.36%,通用设备
'513,001216.华瓷股份,'15.82,'+1.34%,2.53%,2.53%,'18.87,'2.29,13.46%,'39.85,'+27.89%,装修建材
'514,002756.永兴材料,'35.08,'-0.20%,2.85%,2.53%,'30.68,'1.51,5.42%,'189.12,'-5.52%,钢铁行业
'515,601669.中国电建,'5.85,'-1.18%,2.17%,2.52%,'10.41,'0.60,6.62%,'1007.73,'+9.90%,工程建设
'516,603018.华设集团,'7.78,'-1.02%,1.29%,2.52%,'16.56,'1.02,6.52%,'53.20,'-4.03%,工程咨询服务
'517,603799.华友钴业,'50.22,'+4.52%,1.00%,2.52%,'18.45,'2.19,14.11%,'854.52,'+74.17%,能源金属
'518,300911.亿田智能,'56.52,'+2.21%,1.35%,2.52%,亏损,'8.32,'-1.00%,'102.51,'+186.90%,家电行业
'519,600284.浦东建设,'9.24,'+0.22%,2.89%,2.51%,'20.01,'1.14,7.25%,'89.65,'+49.50%,工程建设
'520,605365.立达信,'15.48,'-1.21%,2.71%,2.51%,'28.34,'2.12,9.45%,'77.71,'+1.42%,家电行业
'521,688558.国盛智科,'30.85,'+0.49%,1.94%,2.51%,'29.89,'2.48,9.22%,'40.72,'+47.92%,通用设备
'522,688580.伟思医疗,'53.58,'+1.17%,1.49%,2.51%,'49.71,'3.16,7.62%,'51.31,'+95.35%,医疗器械
'523,301115.联检科技,'16.40,'+1.42%,2.13%,2.51%,亏损,'1.17,0.89%,'30.37,'+19.83%,专业服务
'524,600233.圆通速递,'17.38,'+2.54%,2.09%,2.50%,'16.01,'1.84,12.45%,'594.44,'+25.93%,物流行业
'525,601318.中国平安,'58.51,'-2.29%,4.36%,2.50%,'9.13,'1.13,12.80%,'6297.23,'+14.35%,保险
'526,002128.电投能源,'21.08,'+1.64%,4.03%,2.50%,'9.56,'1.32,15.17%,'472.52,'+12.20%,煤炭行业
'527,002662.峰璟股份,'3.68,'-0.27%,1.96%,2.50%,'21.87,'1.28,6.16%,'55.20,'-2.96%,汽车零部件
'528,001368.通达创智,'24.85,'-0.80%,3.22%,2.49%,'32.62,'2.01,6.85%,'28.29,'+32.66%,塑料制品
'529,601860.紫金银行,'2.94,'-1.34%,3.40%,2.48%,'6.62,'0.53,8.22%,'107.63,'+6.88%,银行
'530,603556.海兴电力,'27.36,'+0.44%,2.56%,2.48%,'16.19,'1.88,12.62%,'133.04,'-23.95%,电网设备
'531,002588.史丹利,'9.88,'-0.30%,2.63%,2.48%,'13.42,'1.59,13.53%,'113.81,'+37.84%,化肥行业
'532,688526.科前生物,'18.30,'-0.44%,2.35%,2.47%,'23.11,'2.10,11.51%,'85.30,'+31.52%,农药兽药
'533,000423.东阿阿胶,'51.83,'-0.10%,4.67%,2.47%,'21.82,'3.24,15.93%,'333.77,'-15.42%,中药
'534,002080.中材科技,'34.44,'-4.97%,0.65%,2.47%,'60.36,'3.02,7.66%,'577.95,'+166.82%,玻璃玻纤
'535,600489.中金黄金,'17.57,'+10.02%,2.21%,2.46%,'17.68,'3.01,16.09%,'851.67,'+49.97%,贵金属
'536,601898.中煤能源,'11.36,'+0.18%,4.22%,2.46%,'8.81,'0.97,11.37%,'1039.67,'-4.69%,煤炭行业
'537,603095.越剑智能,'15.03,'-0.07%,5.23%,2.46%,'37.07,'1.63,4.89%,'38.82,'-1.17%,专用设备
'538,603321.梅轮电梯,'8.39,'+2.94%,2.10%,2.46%,'64.36,'2.45,4.54%,'29.29,'+23.16%,专用设备
'539,000598.兴蓉环境,'6.75,'-1.03%,2.77%,2.46%,'10.03,'1.08,11.43%,'201.45,'-8.77%,公用事业
'540,000791.甘肃能源,'6.52,'+1.56%,2.76%,2.46%,'16.80,'1.53,19.27%,'211.50,'+11.25%,电力行业
'541,300770.新媒股份,'45.92,'-2.71%,6.25%,2.46%,'14.25,'2.81,19.46%,'105.22,'+15.76%,文化传媒
'542,301088.戎美股份,'14.35,'+0.56%,3.32%,2.46%,'60.82,'1.31,3.90%,'32.70,'+9.81%,纺织服装
'543,603517.绝味食品,'16.40,'+1.17%,3.88%,2.45%,'180.61,'1.59,1.65%,'99.38,'+1.92%,食品饮料
'544,001311.多利科技,'22.60,'+0.49%,2.28%,2.45%,'21.43,'1.54,8.16%,'70.18,'+16.78%,汽车零部件
'545,300529.健帆生物,'23.15,'+0.61%,3.46%,2.45%,'29.53,'5.92,21.33%,'184.88,'-18.26%,医疗器械
'546,601139.深圳燃气,'6.61,'-0.60%,2.42%,2.44%,'14.43,'1.21,8.88%,'190.15,'-4.00%,燃气
'547,688606.奥泰生物,'71.70,'-1.67%,4.18%,2.44%,'22.41,'1.45,8.05%,'56.84,'+15.77%,医疗器械
'548,000425.徐工机械,'9.89,'+3.45%,1.82%,2.44%,'16.76,'1.92,11.03%,'1162.37,'+27.36%,工程机械
'549,002632.道明光学,'10.15,'+0.59%,2.56%,2.44%,'40.54,'2.94,8.89%,'63.40,'+15.79%,塑料制品
'550,300910.瑞丰新材,'61.01,'-1.05%,1.97%,2.44%,'24.92,'5.22,24.15%,'180.55,'+30.83%,化学制品
'551,600845.宝信软件,'25.63,'+1.22%,2.36%,2.43%,'47.02,'6.95,15.63%,'550.26,'-10.31%,互联网服务
'552,601801.皖新传媒,'6.88,'-0.86%,2.91%,2.43%,'19.06,'1.13,6.84%,'134.71,'-4.88%,文化传媒
'553,603025.大豪科技,'16.74,'-0.89%,2.08%,2.43%,'28.15,'7.79,29.08%,'186.93,'+12.74%,专用设备
'554,605507.国邦医药,'23.09,'-1.70%,2.62%,2.43%,'16.08,'1.60,10.66%,'129.03,'+14.08%,化学制药
'555,002541.鸿路钢构,'17.19,'-1.15%,2.09%,2.43%,'24.53,'1.23,6.69%,'118.61,'-2.02%,水泥建材
'556,600352.浙江龙盛,'10.46,'-0.95%,4.30%,2.42%,'19.16,'0.99,6.03%,'340.30,'+4.17%,化学制品
'557,601336.新华保险,'65.75,'-3.65%,3.85%,2.42%,'6.83,'2.46,34.53%,'1371.18,'+36.38%,保险
'558,000408.藏格矿业,'54.79,'+1.63%,0.48%,2.42%,'27.95,'5.47,21.37%,'860.33,'+97.58%,化肥行业
'559,000885.城发环境,'14.99,'-0.60%,2.37%,2.42%,'8.23,'1.09,14.88%,'96.25,'+17.42%,环保行业
'560,600475.华光环能,'21.69,'-0.28%,2.07%,2.41%,'46.78,'2.32,6.83%,'207.35,'+146.41%,电源设备
'561,603305.旭升集团,'14.31,'-1.24%,2.66%,2.41%,'45.93,'2.04,5.34%,'136.42,'+12.05%,汽车零部件
'562,688349.三一重能,'29.18,'+2.60%,2.06%,2.41%,'27.40,'2.69,12.41%,'357.86,'-3.08%,风电设备
'563,002508.老板电器,'20.20,'-0.74%,4.95%,2.41%,'13.26,'1.67,13.75%,'190.88,'-3.27%,家电行业
'564,603217.元利科技,'20.70,'+3.66%,1.69%,2.40%,'20.73,'1.30,6.39%,'43.07,'+29.60%,化学制品
'565,002120.韵达股份,'7.79,'-2.50%,2.57%,2.40%,'17.87,'1.10,6.98%,'225.85,'+6.67%,物流行业
'566,600875.东方电气,'19.87,'+0.46%,2.03%,2.39%,'31.30,'1.59,7.87%,'606.11,'+27.58%,电源设备
'567,605169.洪通燃气,'15.11,'+0.33%,1.65%,2.39%,'24.21,'2.22,9.79%,'42.74,'+52.00%,燃气
'568,000625.长安汽车,'12.46,'-0.88%,2.37%,2.39%,'42.67,'1.62,9.18%,'1030.75,'-4.57%,汽车整车
'569,000951.中国重汽,'17.99,'-0.83%,3.87%,2.39%,'15.42,'1.36,10.09%,'211.36,'+8.42%,汽车整车
'570,301077.星华新材,'22.81,'-0.35%,3.32%,2.39%,'25.12,'3.33,13.50%,'38.80,'+27.68%,化学制品
'571,600717.天津港,'5.05,'-2.13%,2.06%,2.38%,'16.02,'0.74,4.56%,'146.15,'+6.09%,航运港口
'572,603012.创力集团,'6.08,'+1.16%,1.65%,2.38%,'19.72,'1.04,5.33%,'39.31,'+16.58%,专用设备
'573,603037.凯众股份,'13.39,'-3.74%,1.87%,2.38%,'51.54,'3.79,9.05%,'35.90,'+37.95%,汽车零部件
'574,605162.新中港,'8.89,'+1.60%,2.02%,2.38%,'27.99,'2.72,11.23%,'35.61,'+34.04%,公用事业
'575,002701.奥瑞金,'5.58,'+0.54%,2.15%,2.38%,'22.54,'1.48,12.34%,'142.83,'+0.38%,包装材料
'576,002932.明德生物,'19.69,'-0.61%,6.25%,2.38%,亏损,'0.82,0.38%,'45.78,'+13.12%,医疗器械
'577,002938.鹏鼎控股,'58.49,'-2.19%,1.71%,2.38%,'34.55,'4.34,13.47%,'1355.83,'+65.69%,电子元件
'578,601117.中国化学,'7.75,'-1.40%,2.40%,2.37%,'8.66,'0.72,9.44%,'473.28,'-4.31%,工程建设
'579,603700.宁水集团,'12.78,'+5.36%,1.56%,2.37%,'92.89,'1.60,4.78%,'25.78,'+29.86%,仪器仪表
'580,603920.世运电路,'39.55,'-0.30%,1.52%,2.37%,'39.91,'4.42,13.13%,'284.98,'+37.68%,电子元件
'581,603993.洛阳钼业,'13.53,'+9.47%,1.90%,2.37%,'17.85,'3.92,24.72%,'2362.45,'+109.99%,小金属
'582,003036.泰坦股份,'16.11,'+0.37%,0.77%,2.37%,'215.33,'2.39,4.34%,'34.80,'+33.44%,专用设备
'583,301175.中科环保,'5.55,'+0.54%,2.43%,2.36%,'23.47,'2.27,10.07%,'81.69,'+5.53%,环保行业
'584,600817.宇通重工,'12.24,'+1.66%,3.11%,2.35%,'37.10,'2.71,11.06%,'65.28,'+9.06%,工程机械
'585,603369.今世缘,'42.90,'-0.90%,2.80%,2.35%,'16.94,'3.30,20.72%,'534.88,'-2.48%,酿酒行业
'586,605500.森林包装,'9.84,'+0.10%,1.52%,2.35%,'31.24,'1.60,5.76%,'40.78,'+44.43%,造纸印刷
'587,603339.四方科技,'15.92,'+2.38%,1.48%,2.34%,'30.38,'1.92,6.86%,'49.26,'+28.44%,通用设备
'588,000739.普洛药业,'16.06,'+1.01%,2.24%,2.34%,'20.61,'2.76,14.82%,'186.05,'+1.30%,化学制药
'589,002738.中矿资源,'41.99,'+1.35%,1.19%,2.34%,'183.43,'2.54,3.13%,'302.95,'+20.02%,能源金属
'590,300628.亿联网络,'38.04,'+0.66%,4.98%,2.34%,'20.61,'5.60,29.82%,'481.80,'+2.27%,通信设备
'591,600597.光明乳业,'8.69,'-1.14%,1.84%,2.33%,'163.49,'1.20,6.99%,'119.79,'+3.63%,食品饮料
'592,603393.新天然气,'29.64,'-0.40%,3.04%,2.33%,'11.00,'1.43,14.71%,'125.65,'-2.08%,燃气
'593,688073.毕得医药,'67.87,'+1.13%,1.33%,2.33%,'53.67,'3.17,7.08%,'61.68,'+40.75%,生物制品
'594,000783.长江证券,'8.41,'-1.64%,1.78%,2.33%,'16.89,'1.15,7.16%,'465.08,'+26.10%,证券
'595,002345.潮宏基,'15.79,'+6.98%,2.22%,2.33%,'48.16,'3.85,8.10%,'140.30,'+175.74%,珠宝首饰
'596,002429.兆驰股份,'5.81,'+3.94%,1.84%,2.33%,'20.16,'1.64,8.65%,'263.02,'+3.00%,家电行业
'597,002841.视源股份,'41.30,'-2.23%,1.65%,2.33%,'44.24,'2.27,6.99%,'287.45,'+14.13%,消费电子
'598,301016.雷尔伟,'18.51,'+0.11%,2.32%,2.33%,'68.25,'4.12,6.73%,'40.43,'+26.81%,交运设备
'599,600488.津药药业,'4.27,'+0.23%,2.30%,2.32%,'41.15,'1.55,1.36%,'46.62,'+3.02%,化学制药
'600,600826.兰生股份,'12.18,'+5.09%,2.30%,2.32%,'46.15,'2.13,7.06%,'89.59,'+45.73%,贸易行业
'601,601872.招商轮船,'6.65,'+2.47%,3.86%,2.32%,'12.00,'1.33,12.12%,'536.96,'+6.23%,航运港口
'602,603766.隆鑫通用,'12.58,'-0.47%,3.18%,2.32%,'16.51,'2.74,17.78%,'258.34,'+42.24%,交运设备
'603,002601.龙佰集团,'18.82,'+1.24%,4.25%,2.32%,'25.42,'1.93,7.88%,'449.10,'+9.76%,化学原料
'604,002809.红墙股份,'12.20,'+0.58%,2.46%,2.32%,'221.05,'1.59,1.72%,'25.82,'+57.48%,化学制品
'605,301219.腾远钴业,'72.98,'+7.75%,0.69%,2.32%,'30.59,'2.36,8.26%,'215.08,'+63.25%,能源金属
'606,600742.富维股份,'10.35,'-2.36%,3.38%,2.31%,'14.44,'0.90,6.06%,'76.91,'+21.40%,汽车零部件
'607,000902.新洋丰,'14.79,'-1.14%,2.03%,2.31%,'12.88,'1.66,14.48%,'185.58,'+15.98%,化肥行业
'608,002393.力生制药,'25.30,'+3.18%,1.38%,2.31%,'60.34,'1.30,8.58%,'65.20,'+46.54%,化学制药
'609,300360.炬华科技,'15.87,'-0.69%,3.78%,2.31%,'14.30,'2.00,17.09%,'81.60,'-2.91%,电网设备
'610,300951.博硕科技,'43.15,'+8.69%,1.39%,2.31%,'36.94,'3.22,9.46%,'72.98,'+47.44%,消费电子
'611,601330.绿色动力,'6.99,'-0.57%,4.29%,2.30%,'14.92,'1.19,8.20%,'69.14,'+9.53%,环保行业
'612,603235.天新药业,'27.60,'-1.04%,2.46%,2.30%,'19.44,'2.58,14.70%,'120.83,'+10.65%,食品饮料
'613,688553.汇宇制药-W,'24.42,'-1.37%,1.90%,2.30%,'106.54,'2.80,4.84%,'103.44,'+64.94%,化学制药
'614,300335.迪森股份,'5.95,'-0.17%,1.68%,2.30%,'58.87,'1.48,3.28%,'28.38,'+25.86%,环保行业
'615,600183.生益科技,'54.87,'+3.04%,1.09%,2.29%,'62.15,'8.78,15.31%,'1332.94,'+133.31%,电子元件
'616,605158.华达新材,'9.10,'-1.19%,1.65%,2.29%,'40.84,'1.86,5.68%,'46.54,'-27.41%,钢铁行业
'617,000529.广弘控股,'6.36,'+1.27%,1.89%,2.29%,'43.18,'1.17,3.96%,'37.13,'+9.94%,食品饮料
'618,000913.钱江摩托,'16.81,'-1.06%,4.64%,2.29%,'18.77,'1.82,12.61%,'88.52,'-4.18%,交运设备
'619,002300.太阳电缆,'6.46,'+1.89%,1.70%,2.29%,'81.02,'2.39,4.49%,'46.66,'+22.93%,电网设备
'620,002443.金洲管道,'7.47,'+4.33%,2.68%,2.29%,'23.45,'1.13,4.63%,'38.88,'+31.22%,钢铁行业
'621,002538.司尔特,'5.45,'-1.98%,4.40%,2.29%,'20.24,'0.88,4.57%,'46.52,'-0.75%,化肥行业
'622,300441.鲍斯股份,'8.81,'+2.20%,5.11%,2.29%,'25.45,'2.34,34.87%,'56.77,'+4.86%,通用设备
'623,300923.研奥股份,'26.11,'+0.19%,1.72%,2.29%,'50.23,'1.82,4.02%,'20.52,'+37.02%,交运设备
'624,301207.华兰疫苗,'18.36,'+2.17%,1.09%,2.29%,'85.59,'1.86,3.40%,'110.35,'+6.13%,生物制品
'625,600170.上海建工,'2.47,'+2.07%,2.43%,2.28%,'172.30,'0.48,4.51%,'219.48,'-4.53%,工程建设
'626,601298.青岛港,'8.67,'+2.00%,3.62%,2.28%,'10.87,'1.28,12.78%,'467.49,'-2.58%,航运港口
'627,603269.海鸥股份,'11.63,'-3.16%,1.84%,2.28%,'36.48,'3.46,10.23%,'35.91,'+55.51%,通用设备
'628,688128.中国电研,'26.59,'-0.45%,1.88%,2.28%,'23.38,'3.28,17.00%,'107.56,'+29.27%,专用设备
'629,000528.柳工,'11.04,'+0.73%,2.46%,2.28%,'16.20,'1.24,8.89%,'223.79,'-5.92%,工程机械
'630,002753.永东股份,'7.09,'+1.14%,2.12%,2.28%,'27.80,'1.15,4.34%,'26.64,'+15.60%,橡胶制品
