序号	基金代码	基金简称	日期	单位净值	累计净值	日增长率	近1周	近1月	近3月	近6月	近1年	近2年	近3年	今年来	成立来	自定义 
676	6331	中银国有企业	9月1日	1.2058	1.3495	-0.07%	-0.54%	0.57%	1.77%	2.16%	7.64%	10.41%	12.87%	3.49%	36.16%	7.72%
677	8504	国泰信用互利	9月1日	1.0862	1.3061	-0.07%	-0.20%	0.38%	1.72%	1.70%	7.63%	7.26%	8.06%	3.14%	16.54%	7.81%
678	9731	中信保诚安鑫	9月1日	1.1073	1.1073	0.10%	-0.24%	-0.13%	0.61%	2.66%	7.63%	10.96%	7.50%	3.13%	10.73%	7.55%
679	10103	西部利得鑫泓	9月1日	1.0482	1.0482	-0.07%	-0.91%	0.68%	1.45%	1.94%	7.63%	14.26%	14.49%	1.92%	4.82%	8.43%
680	14385	华富安业一年	9月1日	1.0788	1.0788	0.08%	0.10%	1.81%	3.14%	4.02%	7.63%	9.43%	7.20%	4.50%	7.88%	7.73%
681	12397	南方佳元6个	9月1日	1.1583	1.1583	0.17%	0.17%	1.80%	3.41%	4.06%	7.62%	9.48%	12.01%	3.64%	15.83%	7.72%
682	450005	国富强化收益	9月1日	1.105	1.9831	0.05%	-0.18%	1.29%	3.13%	3.92%	7.61%	7.91%	8.60%	3.49%	135.66%	7.65%
683	20325	南方佳元6个	9月1日	1.1571	1.1571	0.17%	0.17%	1.80%	3.41%	4.07%	7.59%	---	---	3.64%	11.69%	7.69%
684	530009	建信收益增强	9月1日	1.575	2.04	0.06%	0.00%	1.94%	2.47%	2.74%	7.58%	9.02%	6.59%	2.87%	117.97%	7.73%
685	20812	富国盛利增强	9月1日	1.0715	1.0715	0.13%	0.16%	1.61%	3.19%	4.62%	7.58%	---	---	4.41%	7.15%	7.71%
686	675081	西部利得祥盈	9月1日	1.2631	1.5181	0.06%	-0.22%	1.02%	2.04%	3.00%	7.54%	9.38%	7.36%	3.75%	53.27%	7.57%
687	16798	嘉实双利债券	9月1日	1.0635	1.0635	0.34%	0.52%	2.74%	5.11%	4.94%	7.54%	6.54%	---	4.59%	6.35%	7.71%
688	19794	华泰保兴嘉睿	9月1日	1.0649	1.0649	0.24%	0.33%	2.16%	3.73%	3.49%	7.52%	---	---	2.81%	6.49%	7.60%
689	5159	华泰保兴尊合	9月1日	1.2624	1.489	-0.15%	-0.60%	0.01%	0.98%	2.38%	7.50%	11.44%	14.00%	2.48%	51.62%	7.38%
690	16851	中欧颐利债券	9月1日	1.0948	1.0948	0.08%	-0.08%	0.70%	2.08%	3.65%	7.50%	10.56%	---	3.50%	9.48%	7.45%
691	20181	长城智盈添益	9月1日	1.0965	1.0965	0.31%	0.09%	0.92%	1.77%	3.00%	7.50%	---	---	2.75%	9.65%	7.45%
692	519061	海富通纯债债	9月1日	1.214	2.449	-0.03%	-0.62%	0.41%	1.76%	2.20%	7.49%	7.89%	7.76%	3.35%	164.41%	7.50%
693	16422	万家惠利债券	9月1日	1.0609	1.0609	0.25%	0.44%	2.45%	3.81%	4.26%	7.49%	6.22%	---	4.56%	6.09%	7.65%
694	19674	汇丰晋信慧鑫	9月1日	1.0769	1.0769	0.12%	0.16%	1.46%	3.43%	4.13%	7.49%	---	---	4.54%	7.69%	7.39%
695	20956	银华盛泓债券	9月1日	1.0829	1.0829	0.01%	0.19%	1.26%	3.59%	5.58%	7.49%	---	---	5.25%	8.29%	7.37%
696	18472	南方津享稳健	9月1日	1.1049	1.1049	0.24%	0.27%	1.32%	2.69%	3.30%	7.47%	10.28%	---	3.24%	10.49%	7.60%
697	519667	银河银信债券	9月1日	1.0518	1.9594	0.01%	-0.89%	1.29%	2.08%	3.75%	7.46%	4.95%	5.34%	3.41%	119.53%	7.74%
698	5991	长信利丰债券	9月1日	1.124	1.616	0.09%	-0.53%	2.65%	3.50%	5.44%	7.46%	7.05%	5.94%	5.24%	22.99%	7.46%
699	675083	西部利得祥盈	9月1日	1.2041	1.4591	0.05%	-0.23%	1.01%	2.01%	2.93%	7.43%	9.16%	7.04%	3.67%	47.35%	7.46%
700	952020	国泰君安君得	9月1日	1.0548	1.3388	0.21%	0.40%	3.56%	4.45%	5.20%	7.42%	4.41%	2.84%	3.45%	5.22%	7.46%
701	17121	南方贤元一年	9月1日	1.0932	1.0932	0.45%	0.89%	1.86%	3.64%	3.90%	7.41%	8.61%	---	3.46%	9.32%	7.60%
702	15465	兴证全球兴益	9月1日	1.0788	1.0788	0.33%	0.28%	1.49%	2.98%	3.62%	7.40%	7.64%	8.11%	3.86%	7.88%	7.65%
703	16109	南方振元债券	9月1日	1.1229	1.1229	0.29%	0.38%	2.42%	4.08%	4.73%	7.40%	9.82%	---	4.67%	12.29%	7.51%
704	10473	华富安华债券	9月1日	1.1001	1.1001	-0.01%	-0.11%	2.33%	4.99%	4.76%	7.40%	6.58%	1.87%	5.02%	10.01%	7.48%
705	410004	华富收益增强	9月1日	1.4286	2.5781	-0.15%	-0.61%	0.72%	2.18%	2.60%	7.39%	8.47%	7.81%	4.43%	221.70%	7.33%
706	270030	广发聚财信用	9月1日	1.249	1.736	-0.16%	-0.79%	0.64%	2.29%	2.46%	7.39%	7.03%	7.67%	2.88%	86.72%	7.39%
707	20575	华泰柏瑞安诚	9月1日	1.075	1.075	0.07%	0.15%	2.87%	3.70%	5.32%	7.38%	---	---	5.14%	7.50%	---
708	400016	东方强化收益	9月1日	1.3363	1.6163	-0.31%	-1.39%	0.89%	2.34%	3.90%	7.37%	6.72%	5.69%	4.24%	70.30%	7.48%
709	320009	诺安增利债券	9月1日	1.589	1.754	0.13%	-0.44%	6.64%	10.89%	0.32%	7.36%	0.51%	-0.19%	4.40%	80.27%	7.51%
710	10619	华安添利6个	9月1日	1.1224	1.1224	0.09%	-0.05%	2.05%	3.51%	3.68%	7.36%	11.08%	11.69%	3.43%	12.24%	7.61%
711	20182	长城智盈添益	9月1日	1.0923	1.0923	0.31%	0.08%	0.90%	1.69%	2.83%	7.36%	---	---	2.54%	9.23%	7.30%
712	519731	交银定期支付	9月1日	1.5426	1.5426	-0.02%	-0.50%	1.53%	4.40%	4.40%	7.33%	4.12%	2.38%	4.87%	54.26%	7.28%
713	253061	国联安信心增	9月1日	1.1504	1.4489	-0.36%	-1.70%	1.32%	5.09%	5.24%	7.33%	5.28%	6.88%	7.21%	50.89%	7.65%
714	20678	广发集盛债券	9月1日	1.0761	1.0761	0.30%	0.25%	2.23%	4.43%	4.13%	7.33%	---	---	4.29%	7.61%	7.35%
715	450006	国富强化收益	9月1日	1.101	1.8984	0.05%	-0.19%	1.27%	3.05%	3.77%	7.31%	7.29%	7.66%	3.28%	119.08%	7.34%
716	16143	华安沣悦债券	9月1日	1.0792	1.0792	0.01%	0.15%	1.11%	2.31%	3.14%	7.30%	7.64%	7.97%	2.96%	7.92%	7.53%
717	12399	南方永元一年	9月1日	1.0796	1.0796	0.21%	0.20%	1.95%	3.22%	3.50%	7.29%	8.31%	7.77%	2.77%	7.96%	7.56%
718	12191	中银恒泰9个	9月1日	1.0428	1.0428	0.23%	-0.24%	0.71%	2.06%	1.85%	7.29%	5.67%	4.78%	2.65%	4.28%	7.27%
719	5160	华泰保兴尊合	9月1日	1.2432	1.4672	-0.15%	-0.61%	-0.01%	0.93%	2.27%	7.28%	10.99%	13.31%	2.34%	49.31%	7.16%
720	11092	工银双玺6个	9月1日	1.1005	1.1005	0.16%	0.06%	1.05%	2.13%	2.91%	7.28%	8.62%	9.90%	2.68%	10.05%	7.49%
721	18830	汇添富稳健回	9月1日	1.0756	1.0756	0.07%	0.06%	1.31%	2.59%	2.27%	7.28%	7.56%	---	1.86%	7.56%	7.40%
722	10249	国金惠诚债券	9月1日	1.0682	1.0682	0.00%	-0.35%	1.85%	3.56%	4.30%	7.26%	8.08%	8.36%	3.80%	6.82%	7.34%
723	5138	前海开源弘丰	9月1日	1.0856	1.5756	0.35%	0.74%	1.92%	3.11%	3.90%	7.26%	9.63%	9.77%	3.90%	60.73%	6.98%
724	15477	国联融盛双盈	9月1日	1.1071	1.1071	0.08%	-0.14%	0.67%	1.50%	2.19%	7.26%	9.60%	10.71%	2.59%	10.71%	7.43%
725	18736	景顺长城景颐	9月1日	1.0984	1.0984	0.19%	0.48%	2.08%	3.50%	4.48%	7.26%	---	---	4.47%	9.84%	7.30%
726	519661	银河增利债券	9月1日	1.5966	1.8966	0.13%	-0.75%	2.83%	4.56%	3.92%	7.25%	7.86%	4.76%	3.82%	93.63%	7.23%
727	7666	华夏鼎泓债券	9月1日	1.3675	1.3675	0.11%	0.18%	1.14%	2.40%	3.61%	7.25%	10.70%	10.77%	3.71%	36.75%	7.41%
728	19039	海富通添利收	9月1日	1.1006	1.1006	0.00%	-0.08%	0.55%	1.61%	2.18%	7.24%	---	---	2.25%	10.06%	7.28%
729	18587	汇添富双享增	9月1日	1.0966	1.0966	0.26%	0.40%	2.29%	4.47%	4.88%	7.22%	9.79%	---	4.92%	9.66%	7.17%
730	531009	建信收益增强	9月1日	1.476	1.921	0.07%	0.00%	1.86%	2.36%	2.64%	7.19%	8.18%	5.38%	2.64%	104.55%	7.35%
731	3637	安信永鑫增强	9月1日	1.0841	1.3671	0.02%	-0.13%	0.85%	1.90%	2.87%	7.19%	6.14%	9.92%	2.37%	41.42%	7.45%
732	15806	景顺长城景颐	9月1日	1.0851	1.1234	0.28%	-0.06%	1.35%	2.75%	3.75%	7.19%	10.54%	11.70%	3.48%	12.43%	7.49%
733	519060	海富通纯债债	9月1日	1.1864	2.3864	-0.03%	-0.63%	0.38%	1.68%	2.04%	7.18%	7.27%	6.80%	3.15%	154.18%	7.19%
734	14386	华富安业一年	9月1日	1.0647	1.0647	0.08%	0.09%	1.78%	3.03%	3.81%	7.18%	8.54%	5.90%	4.23%	6.47%	7.27%
735	420008	天弘增益回报	9月1日	1.3532	1.5382	0.13%	-0.07%	1.02%	2.48%	3.79%	7.16%	12.26%	13.16%	2.46%	60.02%	7.20%
736	16472	天弘增益回报	9月1日	1.3552	1.3552	0.13%	-0.07%	1.01%	2.48%	3.80%	7.16%	12.27%	13.16%	2.46%	11.54%	7.20%
737	163819	中银信用增利	9月1日	1.1722	1.8259	-0.07%	-0.48%	0.55%	1.85%	2.82%	7.15%	10.61%	11.50%	3.93%	112.13%	7.11%
738	121012	国投瑞银优化	9月1日	1.3478	2.2548	-0.01%	-0.15%	1.29%	2.83%	3.45%	7.14%	7.74%	10.99%	3.02%	153.04%	7.31%
739	20042	施罗德恒享债	9月1日	1.0795	1.0795	0.38%	0.53%	2.50%	4.43%	3.97%	7.13%	---	---	4.08%	7.95%	7.08%
740	519190	万家双利债券	9月1日	1.2978	1.5853	0.50%	0.80%	4.72%	4.97%	5.07%	7.12%	5.53%	3.77%	3.30%	62.53%	7.39%
741	12433	华安添和一年	9月1日	1.0555	1.0555	0.02%	-0.07%	0.05%	0.50%	1.84%	7.11%	5.87%	4.98%	1.40%	5.55%	7.47%
742	1889	中欧增强回报	9月1日	1.1113	1.6586	-0.08%	-0.76%	0.46%	2.05%	2.41%	7.10%	11.48%	11.83%	3.34%	32.94%	7.13%
743	16110	南方振元债券	9月1日	1.1678	1.1678	0.29%	0.37%	2.39%	4.00%	4.58%	7.10%	14.41%	---	4.46%	16.78%	7.21%
744	6832	鹏扬添利增强	9月1日	1.1198	1.2648	-0.01%	-0.28%	1.27%	2.26%	3.57%	7.09%	9.34%	9.37%	3.16%	28.11%	7.26%
745	3638	安信永鑫增强	9月1日	1.0862	1.3522	0.02%	-0.13%	0.84%	1.87%	2.81%	7.08%	5.93%	9.53%	2.29%	39.45%	7.34%
746	8036	蜂巢恒利债券	9月1日	1.1582	1.2112	0.16%	0.19%	0.99%	2.03%	3.34%	7.08%	12.88%	13.36%	2.51%	21.85%	7.17%
747	15478	国联融盛双盈	9月1日	1.0965	1.0965	0.07%	-0.15%	0.63%	1.40%	1.98%	7.08%	8.99%	9.65%	2.32%	9.65%	7.27%
748	20576	华泰柏瑞安诚	9月1日	1.0715	1.0715	0.07%	0.15%	2.85%	3.63%	5.16%	7.08%	---	---	4.95%	7.15%	---
749	7837	国寿安保尊耀	9月1日	1.226	1.256	-0.08%	-1.02%	0.76%	2.00%	2.88%	7.07%	8.51%	10.39%	2.95%	25.93%	7.01%
750	881012	招商资管智远	9月1日	1.166	1.166	0.20%	0.67%	2.50%	3.76%	3.76%	7.07%	12.96%	15.49%	4.68%	16.60%	7.32%
751	166008	中欧增强回报	9月1日	1.1163	1.6573	-0.08%	-0.76%	0.46%	2.06%	2.40%	7.06%	11.43%	11.78%	3.34%	85.20%	7.09%
752	5301	前海开源弘泽	9月1日	1.1917	1.9047	-0.11%	-0.91%	0.61%	2.58%	3.58%	7.06%	8.90%	10.46%	3.87%	97.17%	6.94%
753	3301	华夏鼎融债券	9月1日	1.1142	1.3677	0.13%	-0.04%	1.04%	2.97%	3.75%	7.05%	9.11%	8.22%	3.27%	39.13%	7.03%
754	12818	招商享诚增强	9月1日	1.1629	1.1629	0.22%	0.28%	1.51%	4.06%	6.23%	7.05%	11.34%	11.13%	4.27%	16.29%	7.89%
755	8035	蜂巢恒利债券	9月1日	1.1757	1.2287	0.16%	0.20%	1.00%	2.06%	3.39%	7.04%	13.17%	14.11%	2.59%	23.62%	7.13%
756	519666	银河银信债券	9月1日	1.0484	1.8839	0.00%	-0.89%	1.26%	1.97%	3.54%	7.03%	4.11%	4.08%	3.12%	130.78%	7.31%
757	13063	广发集益一年	9月1日	1.0334	1.0334	-0.09%	-0.14%	0.81%	1.54%	2.27%	7.03%	2.20%	2.18%	2.99%	3.34%	7.34%
758	15451	兴华安丰纯债	9月1日	1.0722	1.1297	0.04%	0.01%	-0.16%	-0.21%	6.07%	7.02%	9.73%	12.07%	5.96%	13.34%	6.98%
759	18741	万家集利债券	9月1日	1.0487	1.0487	0.20%	0.16%	1.87%	4.11%	2.87%	7.01%	6.28%	---	3.36%	4.87%	7.15%
760	4024	华泰保兴尊诚	9月1日	1.2	1.5006	-0.27%	---	-0.34%	0.43%	2.33%	7.00%	10.72%	13.30%	2.36%	57.08%	---
761	952320	国泰君安君得	9月1日	1.0361	1.0361	0.21%	0.40%	3.53%	4.35%	4.99%	7.00%	3.58%	1.61%	3.19%	3.35%	7.04%
762	181	景顺长城四季	9月1日	1.254	1.635	0.00%	-0.24%	0.00%	1.37%	2.36%	6.97%	9.98%	13.20%	2.78%	74.69%	7.06%
763	10474	华富安华债券	9月1日	1.0801	1.0801	-0.02%	-0.12%	2.30%	4.88%	4.55%	6.97%	5.74%	0.65%	4.74%	8.01%	7.06%
764	410005	华富收益增强	9月1日	1.4117	2.4719	-0.16%	-0.61%	0.68%	2.08%	2.39%	6.96%	7.61%	6.52%	4.17%	199.97%	6.91%
765	17122	南方贤元一年	9月1日	1.083	1.083	0.44%	0.88%	1.82%	3.53%	3.69%	6.94%	7.71%	---	3.18%	8.30%	7.13%
766	5139	前海开源弘丰	9月1日	1.0497	1.5397	0.35%	0.73%	1.88%	3.00%	3.68%	6.93%	8.51%	7.83%	3.62%	55.89%	6.64%
767	2412	华富安福债券	9月1日	1.1055	1.3426	0.20%	-0.20%	2.62%	5.41%	3.94%	6.93%	9.76%	5.44%	3.13%	35.71%	7.48%
768	10620	华安添利6个	9月1日	1.102	1.102	0.09%	-0.06%	2.01%	3.41%	3.46%	6.92%	10.20%	10.35%	3.15%	10.20%	7.19%
769	10927	大成元吉增利	9月1日	1.0838	1.0838	0.11%	0.01%	0.87%	1.71%	2.92%	6.92%	7.63%	6.76%	2.89%	8.38%	6.70%
770	12192	中银恒泰9个	9月1日	1.0272	1.0272	0.22%	-0.24%	0.69%	1.97%	1.66%	6.92%	4.94%	3.68%	2.41%	2.72%	6.90%
771	675111	西部利得汇享	9月1日	1.3433	1.5097	-0.05%	-0.42%	0.04%	1.22%	2.13%	6.91%	9.72%	12.07%	2.79%	56.05%	6.99%
772	18640	华安沣润债券	9月1日	1.0924	1.0924	0.10%	0.32%	1.96%	3.65%	4.24%	6.89%	---	---	4.42%	9.24%	7.00%
773	12400	南方永元一年	9月1日	1.063	1.063	0.21%	0.19%	1.91%	3.11%	3.28%	6.87%	7.44%	6.47%	2.49%	6.30%	7.12%
774	13614	泰信鑫瑞债券	9月1日	0.9462	0.9462	-0.02%	0.01%	0.80%	1.11%	1.43%	6.87%	5.02%	-3.37%	1.56%	-5.38%	7.13%
775	20177	嘉实双季兴享	9月1日	1.1023	1.1023	0.01%	-0.26%	0.11%	0.36%	2.37%	6.87%	---	---	3.45%	10.23%	---
776	860005	光大阳光添利	9月1日	2.5959	2.7559	0.13%	0.03%	1.55%	2.64%	3.46%	6.85%	3.44%	7.51%	3.35%	18.63%	6.89%
777	12338	中信建投双鑫	9月1日	1.0667	1.0667	-0.08%	-0.51%	0.05%	2.03%	2.03%	6.85%	8.23%	6.05%	2.52%	6.67%	6.88%
778	18831	汇添富稳健回	9月1日	1.067	1.067	0.07%	0.06%	1.27%	2.49%	2.07%	6.85%	6.70%	---	1.58%	6.70%	6.97%
779	13097	财通资管双盈	9月1日	1.0918	1.0918	-0.15%	-0.37%	2.14%	3.74%	3.98%	6.84%	4.02%	5.46%	3.30%	9.18%	6.81%
780	15371	中加聚享增盈	9月1日	1.1012	1.1412	0.01%	0.32%	1.72%	3.31%	4.27%	6.84%	7.55%	11.61%	3.46%	14.26%	7.04%
781	9826	民生加银家盈	9月1日	0.8483	0.8483	-0.01%	0.14%	0.63%	2.02%	3.25%	6.83%	4.02%	-11.12%	2.51%	-15.17%	6.84%
782	13231	浙商智多盈债	9月1日	1.0764	1.0764	-0.04%	-0.20%	0.30%	1.41%	2.29%	6.83%	10.96%	8.88%	2.00%	7.64%	6.74%
783	20679	广发集盛债券	9月1日	1.069	1.069	0.30%	0.24%	2.20%	4.32%	3.93%	6.83%	---	---	4.02%	6.90%	6.85%
784	20043	施罗德恒享债	9月1日	1.0741	1.0741	0.38%	0.52%	2.47%	4.35%	3.81%	6.81%	---	---	3.87%	7.41%	6.77%
785	675113	西部利得汇享	9月1日	1.3329	1.4938	-0.05%	-0.42%	0.03%	1.19%	2.08%	6.80%	9.50%	11.75%	2.73%	54.16%	6.88%
786	6833	鹏扬添利增强	9月1日	1.1135	1.2435	-0.01%	-0.29%	1.24%	2.18%	3.42%	6.79%	8.72%	8.42%	2.96%	25.71%	6.95%
787	12446	华安添和一年	9月1日	1.0425	1.0425	0.02%	-0.07%	0.03%	0.42%	1.70%	6.79%	5.24%	4.04%	1.20%	4.25%	7.16%
788	14955	国联安添益增	9月1日	1.0641	1.0641	-0.08%	-0.36%	0.20%	0.44%	1.94%	6.79%	5.29%	6.55%	3.83%	6.41%	7.16%
789	10871	中银信用增利	9月1日	1.158	1.2354	-0.07%	-0.48%	0.53%	1.77%	2.64%	6.78%	9.86%	10.35%	3.69%	19.60%	6.75%
790	519669	银河领先债券	9月1日	1.2844	1.8084	-0.08%	-0.48%	0.67%	1.34%	2.41%	6.77%	11.63%	13.74%	3.29%	101.39%	6.68%
791	7667	华夏鼎泓债券	9月1日	1.3358	1.3358	0.10%	0.17%	1.11%	2.30%	3.40%	6.77%	9.78%	9.42%	3.43%	33.58%	6.94%
792	10250	国金惠诚债券	9月1日	1.0489	1.0489	0.01%	-0.35%	1.83%	3.52%	4.03%	6.77%	7.19%	7.03%	3.46%	4.89%	6.85%
793	18737	景顺长城景颐	9月1日	1.0899	1.0899	0.19%	0.47%	2.05%	3.39%	4.26%	6.77%	---	---	4.18%	8.99%	6.81%
794	16580	万家双利债券	9月1日	1.2858	1.5059	0.50%	0.80%	4.70%	4.88%	4.89%	6.76%	4.81%	2.83%	3.06%	2.00%	7.03%
795	161216	国投瑞银双债	9月1日	1.3386	2.0226	-0.01%	-0.60%	1.43%	2.64%	3.29%	6.75%	9.36%	9.99%	3.99%	149.44%	6.66%
796	128112	国投瑞银优化	9月1日	1.3289	2.1719	-0.02%	-0.16%	1.26%	2.72%	3.25%	6.74%	6.82%	9.63%	2.74%	139.00%	6.91%
797	5302	前海开源弘泽	9月1日	1.1621	1.8699	-0.11%	-0.92%	0.59%	2.51%	3.43%	6.74%	8.13%	9.24%	3.67%	93.00%	6.63%
798	13579	鹏扬丰利一年	9月1日	1.1778	1.1778	-0.08%	-0.43%	0.44%	1.51%	2.42%	6.74%	12.44%	16.80%	2.82%	17.78%	6.77%
799	420108	天弘增益回报	9月1日	1.2809	1.4599	0.13%	-0.07%	0.98%	2.37%	3.58%	6.73%	11.37%	11.82%	2.19%	51.21%	6.78%
800	15434	金元顺安鼎泰	9月1日	1.0667	1.0667	0.09%	-0.18%	1.03%	2.92%	3.99%	6.73%	---	---	4.25%	6.67%	6.71%
801	9943	浦银安盛稳健	9月1日	1.0984	1.0984	0.23%	0.29%	2.12%	2.98%	2.74%	6.72%	7.41%	7.15%	3.25%	9.84%	6.71%
802	110017	易方达增强回	9月1日	1.393	2.644	0.07%	-0.14%	0.94%	2.20%	3.94%	6.69%	13.27%	15.34%	3.48%	277.84%	6.85%
803	15583	招商安悦1年	9月1日	1.1232	1.1232	0.06%	0.20%	1.28%	4.19%	6.01%	6.67%	10.43%	---	3.91%	12.32%	7.49%
804	16993	长江惠盈9个	9月1日	1.049	1.049	0.10%	0.12%	1.86%	3.98%	3.48%	6.66%	4.36%	---	3.72%	4.90%	6.88%
805	7838	国寿安保尊耀	9月1日	1.1973	1.2273	-0.08%	-1.02%	0.73%	1.90%	2.68%	6.65%	7.65%	9.09%	2.68%	23.02%	6.60%
806	17902	汇添富双颐债	9月1日	1.0635	1.0635	0.65%	1.09%	3.02%	4.61%	6.23%	6.65%	6.50%	---	5.33%	6.35%	6.57%
807	7446	中欧增强回报	9月1日	1.0927	1.1636	-0.08%	-0.77%	0.43%	1.95%	2.20%	6.63%	10.53%	10.45%	3.07%	8.12%	6.67%
808	9021	鹏华丰诚债券	9月1日	1.2168	1.2168	-0.02%	-0.53%	0.40%	1.94%	2.79%	6.62%	8.14%	11.38%	3.14%	21.68%	6.63%
809	881013	招商资管智远	9月1日	1.1017	1.1017	0.19%	0.67%	2.46%	3.65%	3.56%	6.62%	10.69%	9.46%	4.37%	10.17%	6.87%
810	13615	泰信鑫瑞债券	9月1日	0.9418	0.9418	-0.02%	0.02%	0.79%	1.08%	1.30%	6.62%	4.68%	-3.77%	1.42%	-5.82%	6.89%
811	19287	鹏华丰诚债券	9月1日	1.0954	1.0954	-0.03%	-0.53%	0.39%	1.94%	2.79%	6.62%	9.43%	---	3.14%	9.54%	6.62%
812	3302	华夏鼎融债券	9月1日	1.1879	1.3311	0.13%	-0.04%	1.02%	2.87%	3.55%	6.61%	8.24%	6.92%	3.01%	34.29%	6.60%
813	12049	天弘安盈一年	9月1日	1.128	1.128	0.04%	0.04%	0.80%	2.15%	2.66%	6.61%	8.58%	7.29%	2.58%	12.80%	6.73%
814	13064	广发集益一年	9月1日	1.0167	1.0167	-0.10%	-0.14%	0.77%	1.44%	2.06%	6.61%	1.38%	0.95%	2.72%	1.67%	6.91%
815	12819	招商享诚增强	9月1日	1.1452	1.1452	0.22%	0.27%	1.47%	3.96%	6.01%	6.61%	10.43%	9.80%	4.00%	14.52%	7.45%
816	19176	汇添富添添乐	9月1日	1.0744	1.0744	0.29%	0.35%	1.76%	2.88%	3.85%	6.60%	---	---	3.95%	7.44%	6.48%
817	851900	海通安悦债券	9月1日	1.2463	1.8703	-0.14%	-0.54%	0.17%	1.52%	1.68%	6.59%	7.00%	9.33%	2.64%	12.50%	6.54%
818	17763	银河领先债券	9月1日	1.2758	1.3088	-0.09%	-0.49%	0.65%	1.28%	2.28%	6.58%	11.07%	---	3.12%	13.47%	6.49%
819	18742	万家集利债券	9月1日	1.0396	1.0396	0.18%	0.14%	1.83%	4.00%	2.67%	6.58%	5.44%	---	3.08%	3.96%	6.72%
820	20178	嘉实双季兴享	9月1日	1.0984	1.0984	0.00%	-0.27%	0.08%	0.28%	2.22%	6.58%	---	---	3.25%	9.84%	---
821	3037	广发集瑞债券	9月1日	1.0828	1.2478	0.22%	-0.04%	1.04%	4.60%	4.38%	6.57%	7.13%	6.09%	5.45%	26.78%	6.56%
822	8469	朱雀安鑫回报	9月1日	1.243	1.243	0.49%	0.35%	1.86%	3.30%	2.06%	6.57%	6.80%	4.96%	3.91%	24.30%	6.64%
823	14956	国联安添益增	9月1日	1.0564	1.0564	-0.09%	-0.36%	0.17%	0.38%	1.81%	6.57%	4.86%	5.80%	3.68%	5.64%	6.93%
824	2723	江信祺福A	9月1日	1.5426	1.5426	0.06%	-0.19%	0.44%	4.49%	4.22%	6.56%	11.90%	17.13%	3.59%	54.24%	6.48%
825	182	景顺长城四季	9月1日	1.231	1.573	-0.08%	-0.32%	-0.08%	1.23%	2.15%	6.55%	9.11%	11.81%	2.49%	66.72%	6.55%
826	17149	天弘稳健回报	9月1日	1.0944	1.0944	0.17%	0.22%	1.16%	2.28%	2.95%	6.55%	8.58%	---	2.85%	9.44%	6.63%
827	15435	金元顺安鼎泰	9月1日	1.0644	1.0644	0.08%	-0.19%	1.00%	2.84%	3.83%	6.55%	---	---	4.04%	6.44%	6.54%
828	15539	富国元利债券	9月1日	1.0802	1.0802	0.32%	0.06%	2.10%	3.19%	3.89%	6.52%	5.18%	7.57%	3.76%	8.02%	6.65%
829	860030	光大阳光添利	9月1日	2.5553	2.5553	0.12%	0.03%	1.53%	2.56%	3.30%	6.52%	2.81%	6.53%	3.14%	14.26%	6.56%
830	15543	百嘉百益债券	9月1日	1.1935	1.6492	0.01%	4.32%	4.15%	4.43%	5.41%	6.51%	9.80%	---	4.76%	69.30%	6.40%
831	2988	平安鼎信债券	9月1日	1.0584	1.377	0.09%	-0.21%	1.21%	2.21%	2.43%	6.50%	17.41%	11.41%	3.52%	43.66%	6.51%
832	17045	达诚腾益债券	9月1日	1.1491	1.1491	0.11%	0.34%	1.86%	3.37%	3.53%	6.50%	12.54%	---	2.98%	14.91%	6.65%
833	20915	鹏扬稳鑫12	9月1日	1.0938	1.0938	0.00%	0.04%	0.10%	0.49%	2.06%	6.50%	---	---	2.07%	9.38%	6.38%
834	4079	万家鑫丰纯债	9月1日	1.0835	1.3439	0.02%	0.03%	-0.38%	-0.15%	0.99%	6.48%	8.06%	10.33%	0.56%	39.38%	6.23%
835	10928	大成元吉增利	9月1日	1.0668	1.0668	0.10%	0.00%	0.84%	1.60%	2.72%	6.48%	6.81%	5.52%	2.62%	6.68%	6.27%
836	18253	平安利率债A	9月1日	1.0905	1.1365	0.04%	0.02%	-0.30%	-0.37%	1.31%	6.48%	11.62%	---	1.46%	13.62%	6.32%
837	17150	天弘稳健回报	9月1日	1.0917	1.0917	0.17%	0.21%	1.14%	2.25%	2.91%	6.47%	8.38%	---	2.79%	9.17%	6.53%
838	15372	中加聚享增盈	9月1日	1.0865	1.1265	0.01%	0.31%	1.68%	3.21%	4.06%	6.46%	6.73%	10.30%	3.18%	12.78%	6.67%
839	18641	华安沣润债券	9月1日	1.0839	1.0839	0.10%	0.31%	1.92%	3.54%	4.02%	6.46%	---	---	4.13%	8.39%	6.58%
840	19372	大成元丰多利	9月1日	1.1043	1.1043	0.11%	0.07%	0.90%	1.39%	3.14%	6.46%	---	---	3.27%	10.43%	6.31%
841	485111	工银瑞信双利	9月1日	1.914	2.336	0.16%	0.00%	1.00%	2.46%	3.29%	6.45%	7.89%	8.63%	2.63%	147.49%	6.57%
842	519680	交银增利债券	9月1日	1.0431	1.9641	-0.08%	-0.52%	0.51%	1.97%	2.63%	6.45%	8.51%	9.23%	3.27%	152.69%	6.50%
843	9827	民生加银家盈	9月1日	0.8333	0.8333	-0.01%	0.13%	0.59%	1.92%	3.07%	6.45%	3.30%	-12.04%	2.27%	-16.67%	6.46%
