序号	基金代码	基金简称	日期	单位净值	累计净值	日增长率	近1周	近1月	近3月	近6月	近1年	近2年	近3年	今年来	成立来	自定义 
1944	12365	广发中证光伏	9月1日	0.626	0.626	0.76%	1.41%	14.00%	29.26%	11.97%	25.73%	-18.02%	-44.86%	10.33%	-37.40%	28.38%
1945	1149	汇丰晋信恒生	9月1日	2.0583	2.6083	0.18%	0.58%	8.04%	12.45%	12.80%	25.69%	21.11%	22.87%	10.68%	90.77%	27.34%
1946	15484	前海开源中证	9月1日	1.0292	1.0292	0.30%	1.14%	9.31%	9.30%	16.53%	25.67%	0.18%	-18.35%	11.63%	-16.04%	28.03%
1947	14605	嘉实中证光伏	9月1日	0.6123	0.6123	0.72%	1.36%	14.00%	29.45%	13.12%	25.60%	-18.98%	-45.07%	11.31%	-38.77%	28.23%
1948	7751	景顺长城沪港	9月1日	1.2978	1.6172	0.07%	-1.72%	0.73%	3.84%	11.40%	25.54%	34.81%	51.41%	9.54%	71.75%	25.98%
1949	501089	方正富邦消费	9月1日	1.2718	1.2718	0.78%	0.09%	8.80%	6.14%	13.70%	25.41%	-4.09%	-12.49%	7.94%	27.18%	27.23%
1950	502006	易方达中证国	9月1日	1.5144	0.9419	0.59%	0.04%	8.35%	15.51%	13.23%	25.27%	13.86%	12.77%	10.48%	-1.49%	27.41%
1951	13415	永赢中证全指	9月1日	0.7041	0.7041	1.73%	-0.42%	7.66%	15.75%	13.11%	25.26%	1.37%	-12.98%	14.36%	-29.58%	27.93%
1952	21735	景顺长城沪港	9月1日	1.2942	1.4204	0.06%	-1.73%	0.70%	3.79%	11.28%	25.16%	---	---	9.38%	24.22%	25.59%
1953	11102	天弘中证光伏	9月1日	0.7159	0.7159	0.76%	1.43%	14.14%	29.46%	12.00%	25.11%	-18.62%	-45.31%	10.24%	-28.41%	27.77%
1954	21250	华夏中证全指	9月1日	1.0228	1.0228	1.64%	-0.51%	7.20%	15.04%	12.45%	25.02%	---	---	13.58%	2.28%	27.69%
1955	7760	景顺长城沪港	9月1日	1.291	1.5966	0.07%	-1.73%	0.70%	3.77%	11.25%	24.99%	33.91%	50.01%	9.35%	68.93%	25.44%
1956	13416	永赢中证全指	9月1日	0.6988	0.6988	1.72%	-0.44%	7.62%	15.68%	12.98%	24.99%	0.95%	-13.50%	14.20%	-30.11%	27.66%
1957	12873	易方达中证国	9月1日	1.4991	1.4991	0.60%	0.03%	8.32%	15.44%	13.08%	24.95%	13.28%	11.93%	10.29%	-2.61%	27.09%
1958	530015	建信深证基本	9月1日	2.6569	2.6569	-0.25%	-0.74%	7.24%	11.83%	8.14%	24.92%	10.12%	10.66%	7.61%	165.69%	26.92%
1959	12722	平安中证光伏	9月1日	0.5856	0.5856	0.77%	1.40%	13.29%	28.20%	11.52%	24.89%	-17.71%	-44.79%	9.62%	-41.44%	27.53%
1960	11103	天弘中证光伏	9月1日	0.7094	0.7094	0.77%	1.43%	14.12%	29.41%	11.89%	24.87%	-18.94%	-45.63%	10.09%	-29.06%	27.52%
1961	13471	华宝中证全指	9月1日	0.8284	0.8284	-0.29%	-0.01%	5.35%	10.38%	17.85%	24.83%	1.18%	-19.89%	14.07%	-17.16%	26.20%
1962	12928	银华中证光伏	9月1日	0.743	0.743	0.77%	1.39%	13.50%	27.79%	11.43%	24.81%	-18.41%	-44.76%	9.80%	-25.70%	27.40%
1963	21251	华夏中证全指	9月1日	1.0201	1.0201	1.64%	-0.52%	7.19%	14.98%	12.33%	24.77%	---	---	13.43%	2.01%	27.45%
1964	18502	东财光伏A	9月1日	0.8358	0.8358	0.77%	1.43%	14.02%	29.14%	11.60%	24.62%	-16.42%	---	9.71%	-16.42%	27.25%
1965	12723	平安中证光伏	9月1日	0.5795	0.5795	0.75%	1.38%	13.25%	28.12%	11.38%	24.57%	-18.13%	-45.21%	9.44%	-42.05%	27.19%
1966	180003	银华-道琼斯	9月1日	1.2361	3.4794	0.09%	0.54%	9.09%	14.67%	14.46%	24.55%	10.86%	-1.13%	15.34%	575.41%	26.33%
1967	12929	银华中证光伏	9月1日	0.7368	0.7368	0.77%	1.39%	13.48%	27.72%	11.30%	24.48%	-18.82%	-45.17%	9.61%	-26.32%	27.08%
1968	13472	华宝中证全指	9月1日	0.8192	0.8192	-0.30%	-0.02%	5.32%	10.29%	17.67%	24.46%	0.58%	-20.61%	13.84%	-18.08%	25.84%
1969	19452	南方中证全指	9月1日	0.9268	0.9268	1.44%	-0.78%	7.03%	15.04%	11.01%	24.44%	---	---	13.58%	-7.32%	27.47%
1970	12754	鹏华内地低碳	9月1日	0.7082	0.7082	0.44%	2.37%	11.93%	19.09%	13.37%	24.35%	0.38%	-26.21%	10.19%	-29.18%	25.95%
1971	14414	招商中证畜牧	9月1日	0.9029	0.9029	-0.20%	-0.32%	4.49%	8.82%	18.26%	24.33%	-1.68%	-22.36%	14.52%	-9.71%	26.12%
1972	6363	建信深证基本	9月1日	2.5889	2.5889	-0.26%	-0.75%	7.20%	11.67%	7.85%	24.28%	9.01%	9.00%	7.23%	60.00%	26.28%
1973	15993	博时中证光伏	9月1日	0.5159	0.5159	0.76%	1.42%	13.94%	29.01%	11.91%	24.22%	-19.19%	-45.67%	9.91%	-48.41%	26.94%
1974	12755	鹏华内地低碳	9月1日	0.7023	0.7023	0.43%	2.36%	11.90%	19.01%	13.24%	24.10%	-0.03%	-26.65%	10.03%	-29.77%	25.68%
1975	18503	东财光伏C	9月1日	0.8291	0.8291	0.75%	1.42%	13.97%	29.00%	11.38%	24.10%	-17.09%	---	9.41%	-17.09%	26.72%
1976	19453	南方中证全指	9月1日	0.9217	0.9217	1.44%	-0.79%	7.01%	14.97%	10.85%	24.07%	---	---	13.36%	-7.83%	27.10%
1977	20466	华泰柏瑞中证	9月1日	1.302	1.332	0.00%	-1.70%	3.62%	9.09%	12.23%	24.01%	---	---	8.33%	33.25%	24.07%
1978	17632	汇添富中证全	9月1日	0.8541	0.8541	1.58%	-0.65%	6.74%	14.74%	12.25%	23.94%	0.66%	---	13.62%	-14.59%	26.55%
1979	164304	新华中证环保	9月1日	1.0372	1.0372	0.56%	2.11%	11.56%	19.44%	11.23%	23.93%	-4.48%	-31.59%	8.98%	19.06%	25.61%
1980	14415	招商中证畜牧	9月1日	0.89	0.89	-0.20%	-0.34%	4.45%	8.71%	18.01%	23.82%	-2.47%	-23.30%	14.22%	-11.00%	25.62%
1981	15994	博时中证光伏	9月1日	0.5111	0.5111	0.75%	1.41%	13.88%	28.90%	11.74%	23.81%	-19.68%	-46.17%	9.68%	-48.89%	26.54%
1982	20467	华泰柏瑞中证	9月1日	1.2967	1.3267	0.00%	-1.71%	3.61%	9.02%	12.10%	23.71%	---	---	8.15%	32.72%	23.77%
1983	17634	汇添富中证全	9月1日	0.8484	0.8484	1.58%	-0.66%	6.72%	14.66%	12.12%	23.64%	0.15%	---	13.44%	-15.16%	26.23%
1984	12724	国泰中证畜牧	9月1日	0.806	0.806	-0.20%	-0.31%	4.44%	8.46%	17.73%	23.56%	-2.95%	-24.45%	13.91%	-19.40%	25.31%
1985	19162	汇添富中证8	9月1日	1.3023	1.3023	-0.41%	-2.30%	2.69%	8.59%	10.89%	23.55%	---	---	7.49%	30.23%	24.19%
1986	202021	南方小康ET	9月1日	1.988	2.008	0.45%	-1.71%	4.04%	10.60%	11.12%	23.52%	22.39%	29.73%	5.94%	102.72%	25.47%
1987	17646	易方达中证光	9月1日	0.6468	0.6468	0.76%	1.47%	13.55%	28.00%	11.17%	23.48%	-19.78%	---	9.09%	-35.32%	26.08%
1988	17633	汇添富中证全	9月1日	0.8451	0.8451	1.57%	-0.66%	6.69%	14.61%	12.02%	23.44%	-0.14%	---	13.31%	-15.49%	26.04%
1989	13053	天弘国证龙头	9月1日	1.2716	1.2716	-1.04%	-1.84%	6.62%	7.13%	6.03%	23.35%	21.61%	22.42%	8.06%	27.16%	24.75%
1990	21561	天弘中证央企	9月1日	1.1665	1.1765	0.55%	-1.14%	6.33%	12.43%	15.52%	23.31%	---	---	9.53%	17.67%	24.01%
1991	12461	东财龙头家电	9月1日	1.0929	1.0929	-1.04%	-1.96%	6.51%	7.20%	5.51%	23.24%	23.44%	26.87%	7.24%	9.29%	24.65%
1992	12725	国泰中证畜牧	9月1日	0.7961	0.7961	-0.20%	-0.31%	4.42%	8.39%	17.56%	23.20%	-3.51%	-25.12%	13.70%	-20.39%	24.94%
1993	17647	易方达中证光	9月1日	0.6422	0.6422	0.75%	1.47%	13.52%	27.93%	11.01%	23.12%	-20.26%	---	8.88%	-35.78%	25.72%
1994	7788	易方达中证国	9月1日	1.5558	1.5558	0.54%	-0.64%	5.36%	10.76%	12.88%	23.11%	15.76%	21.40%	8.33%	55.58%	24.92%
1995	13054	天弘国证龙头	9月1日	1.2574	1.2574	-1.04%	-1.85%	6.60%	7.08%	5.91%	23.09%	21.14%	21.69%	7.90%	25.74%	24.50%
1996	19163	汇添富中证8	9月1日	1.2929	1.2929	-0.42%	-2.30%	2.65%	8.48%	10.67%	23.06%	---	---	7.21%	29.29%	23.70%
1997	162415	华宝标普美国	8月29日	2.989	2.989	-1.03%	-0.99%	2.29%	6.07%	6.75%	23.05%	31.44%	46.52%	2.40%	198.90%	---
1998	21562	天弘中证央企	9月1日	1.1637	1.1737	0.54%	-1.15%	6.31%	12.37%	15.41%	23.05%	---	---	9.38%	17.39%	23.75%
1999	4346	南方小康ET	9月1日	1.9261	1.9461	0.45%	-1.71%	4.01%	10.49%	10.91%	23.03%	21.42%	28.19%	5.66%	56.48%	24.97%
2000	7789	易方达中证国	9月1日	1.5452	1.5452	0.55%	-0.64%	5.35%	10.73%	12.82%	23.00%	15.53%	21.04%	8.25%	54.52%	24.79%
2001	240016	华宝上证18	9月1日	2.896	2.926	-1.06%	-3.76%	-0.38%	5.85%	10.45%	22.92%	27.86%	36.93%	6.98%	197.73%	23.44%
2002	12462	东财龙头家电	9月1日	1.0749	1.0749	-1.04%	-1.97%	6.48%	7.09%	5.30%	22.75%	22.45%	25.37%	6.96%	7.49%	24.15%
2003	21652	东财龙头家电	9月1日	1.0862	1.0862	-1.04%	-1.97%	6.48%	7.09%	5.30%	22.75%	---	---	6.95%	13.61%	24.15%
2004	19531	南方中证光伏	9月1日	0.9792	0.9792	0.77%	1.44%	14.05%	29.27%	11.90%	22.69%	---	---	9.92%	-2.08%	25.27%
2005	9975	华宝标普美国	8月29日	2.923	2.923	-1.05%	-0.98%	2.27%	5.98%	6.56%	22.61%	30.43%	44.63%	2.13%	63.02%	---
2006	530010	建信上证社会	9月1日	2.8229	2.8229	-0.63%	-1.86%	2.55%	6.54%	8.45%	22.50%	16.00%	18.15%	6.13%	182.29%	23.95%
2007	310398	申万菱信沪深	9月1日	1.1477	2.0439	-0.68%	-2.98%	1.06%	6.47%	9.90%	22.34%	24.60%	33.44%	6.46%	133.63%	22.89%
2008	19532	南方中证光伏	9月1日	0.9759	0.9759	0.77%	1.44%	14.02%	29.17%	11.74%	22.34%	---	---	9.71%	-2.41%	24.92%
2009	1631	天弘中证食品	9月1日	2.3599	2.438	0.20%	-0.36%	7.94%	4.80%	6.68%	22.27%	-10.52%	-16.86%	3.91%	148.38%	26.23%
2010	160716	嘉实基本面5	9月1日	2.2083	2.2083	-0.98%	-3.22%	0.83%	5.66%	8.65%	22.27%	23.45%	38.11%	5.40%	120.83%	23.18%
2011	5223	广发中证基建	9月1日	0.8549	0.8549	0.05%	-1.42%	2.64%	10.91%	7.87%	22.13%	0.97%	4.40%	4.12%	-14.51%	26.28%
2012	21375	中欧中证红利	9月1日	1.0976	1.2114	0.01%	-1.90%	1.52%	4.34%	7.40%	22.08%	---	---	3.18%	21.65%	22.17%
2013	1632	天弘中证食品	9月1日	2.3102	2.3878	0.20%	-0.36%	7.92%	4.75%	6.57%	22.03%	-10.88%	-17.36%	3.78%	143.15%	25.99%
2014	7800	申万菱信沪深	9月1日	1.1194	1.3563	-0.68%	-2.98%	1.03%	6.39%	9.73%	21.96%	23.85%	32.22%	6.24%	39.04%	22.53%
2015	20156	交银中证红利	9月1日	1.1489	1.1489	0.00%	-1.90%	1.56%	4.72%	8.34%	21.91%	---	---	4.15%	14.89%	22.38%
2016	5224	广发中证基建	9月1日	0.8441	0.8441	0.05%	-1.42%	2.63%	10.85%	7.76%	21.87%	0.56%	3.76%	3.97%	-15.59%	26.02%
2017	160725	嘉实基本面5	9月1日	1.5154	1.5154	-0.98%	-3.22%	0.79%	5.54%	8.43%	21.77%	22.47%	36.46%	5.12%	49.01%	22.68%
2018	21376	中欧中证红利	9月1日	1.0966	1.2084	0.01%	-1.91%	1.49%	4.27%	7.26%	21.77%	---	---	3.01%	21.33%	21.86%
2019	519671	银河沪深30	9月1日	2.002	2.227	-0.84%	-3.24%	0.55%	5.81%	9.70%	21.70%	25.99%	36.19%	6.26%	131.68%	22.22%
2020	13074	银河沪深30	9月1日	1.309	1.309	-0.83%	-3.25%	0.54%	5.82%	9.72%	21.65%	25.74%	35.93%	6.16%	30.90%	22.11%
2021	20157	交银中证红利	9月1日	1.1446	1.1446	0.00%	-1.91%	1.53%	4.65%	8.20%	21.60%	---	---	3.97%	14.46%	22.06%
2022	21550	博时中证红利	9月1日	1.1552	1.1822	0.00%	-1.91%	1.48%	4.48%	8.07%	21.58%	---	---	4.00%	18.37%	22.02%
2023	481012	工银深证红利	9月1日	1.1211	1.9354	0.46%	-0.31%	6.54%	8.32%	9.74%	21.46%	6.35%	7.74%	7.77%	101.40%	23.12%
2024	7786	富国中证国企	9月1日	1.4254	1.4254	0.54%	-0.59%	5.44%	10.77%	12.64%	21.39%	13.14%	18.81%	8.06%	42.54%	23.17%
2025	20650	博时国证粮食	9月1日	1.0612	1.0612	0.44%	-0.07%	5.02%	9.24%	7.81%	21.24%	---	---	3.92%	6.12%	21.91%
2026	21551	博时中证红利	9月1日	1.1519	1.1783	0.00%	-1.92%	1.45%	4.40%	7.92%	21.21%	---	---	3.80%	17.98%	21.65%
2027	501090	华宝中证消费	9月1日	1.2722	1.2722	-0.20%	-0.03%	7.49%	5.16%	7.08%	21.16%	3.87%	-1.87%	3.91%	27.22%	24.11%
2028	19365	汇添富中证国	9月1日	1.1648	1.1818	0.44%	-1.38%	5.35%	10.78%	13.02%	21.10%	---	---	7.62%	18.31%	21.63%
2029	19428	广发中证国新	9月1日	1.2764	1.2822	0.46%	-1.32%	5.47%	11.10%	13.54%	21.09%	---	---	8.28%	28.27%	21.64%
2030	19544	招商中证国新	9月1日	1.2511	1.2751	0.45%	-1.29%	5.36%	11.01%	13.19%	21.08%	---	---	7.87%	27.79%	21.62%
2031	6724	工银深证红利	9月1日	1.1136	1.7242	0.45%	-0.32%	6.49%	8.20%	9.51%	20.96%	5.48%	6.43%	7.47%	19.92%	22.62%
2032	7787	富国中证国企	9月1日	1.3932	1.3932	0.54%	-0.59%	5.40%	10.65%	12.42%	20.90%	12.23%	17.38%	7.77%	39.32%	22.66%
2033	9329	华宝中证消费	9月1日	1.2557	1.2557	-0.21%	-0.03%	7.47%	5.09%	6.95%	20.87%	3.35%	-2.61%	3.74%	36.02%	23.80%
2034	20651	博时国证粮食	9月1日	1.0566	1.0566	0.44%	-0.07%	4.99%	9.14%	7.63%	20.85%	---	---	3.69%	5.66%	21.53%
2035	17855	华夏中证石化	9月1日	1.0152	1.0152	0.40%	1.89%	10.28%	19.44%	15.29%	20.73%	8.78%	---	12.65%	1.52%	21.55%
2036	19429	广发中证国新	9月1日	1.2697	1.2755	0.45%	-1.32%	5.45%	11.01%	13.37%	20.73%	---	---	8.07%	27.59%	21.26%
2037	4532	民生加银港股	9月1日	1.2378	1.2378	0.77%	0.61%	4.77%	10.99%	19.68%	20.66%	33.57%	33.27%	17.19%	23.78%	20.96%
2038	19366	汇添富中证国	9月1日	1.1599	1.1749	0.45%	-1.38%	5.31%	10.67%	12.81%	20.63%	---	---	7.35%	17.60%	21.16%
2039	20104	易方达中证石	9月1日	1.2436	1.2436	0.39%	1.82%	10.19%	19.45%	15.37%	20.62%	---	---	12.70%	24.36%	21.45%
2040	161128	易方达标普信	8月29日	5.4243	5.4243	-1.59%	-0.50%	-0.44%	12.68%	16.25%	20.61%	59.08%	108.62%	11.24%	442.43%	---
2041	19545	招商中证国新	9月1日	1.2428	1.2668	0.45%	-1.30%	5.33%	10.90%	12.97%	20.60%	---	---	7.59%	26.95%	21.15%
2042	20672	招商中证红利	9月1日	1.1346	1.1346	-0.01%	-1.92%	1.45%	4.28%	7.65%	20.60%	---	---	3.36%	13.46%	21.02%
2043	20251	中银中证央企	9月1日	1.1468	1.1468	0.47%	-1.33%	5.29%	10.87%	13.62%	20.51%	---	---	7.84%	14.68%	20.97%
2044	17091	景顺长城纳斯	8月29日	2.1796	2.1796	-1.38%	-0.47%	-0.01%	11.77%	16.33%	20.47%	63.73%	---	11.91%	117.96%	---
2045	4533	民生加银港股	9月1日	1.2127	1.2127	0.76%	0.61%	4.76%	10.92%	19.52%	20.45%	32.93%	32.29%	17.00%	21.27%	20.75%
2046	17856	华夏中证石化	9月1日	1.0076	1.0076	0.40%	1.88%	10.24%	19.34%	15.11%	20.35%	8.11%	---	12.42%	0.76%	21.18%
2047	13816	汇添富中证光	9月1日	0.5019	0.5019	0.88%	1.21%	13.94%	29.92%	10.09%	20.33%	-17.01%	-44.33%	9.06%	-49.81%	22.89%
2048	20105	易方达中证石	9月1日	1.2377	1.2377	0.40%	1.82%	10.17%	19.37%	15.20%	20.27%	---	---	12.48%	23.77%	21.09%
2049	501059	西部利得国企	9月1日	2.1424	2.3384	-0.07%	-2.01%	1.65%	6.02%	10.12%	20.25%	15.30%	14.53%	5.36%	136.08%	20.33%
2050	12712	建信沪深30	9月1日	1.2619	1.2619	-0.29%	-3.22%	-0.58%	4.52%	9.10%	20.25%	24.46%	32.05%	4.20%	26.19%	20.08%
2051	19118	景顺长城纳斯	8月29日	2.1688	2.1688	-1.39%	-0.47%	-0.03%	11.71%	16.21%	20.24%	62.97%	---	11.76%	69.86%	---
2052	12868	易方达标普信	8月29日	5.3432	5.3432	-1.59%	-0.51%	-0.47%	12.57%	16.08%	20.23%	58.02%	106.44%	11.02%	96.81%	---
2053	20673	招商中证红利	9月1日	1.1297	1.1297	-0.01%	-1.93%	1.43%	4.21%	7.49%	20.23%	---	---	3.15%	12.97%	20.66%
2054	8114	天弘中证红利	9月1日	1.7674	1.7763	0.00%	-1.92%	1.49%	4.53%	8.05%	20.17%	16.77%	37.22%	3.72%	77.62%	20.60%
2055	20250	中银中证央企	9月1日	1.1418	1.1418	0.48%	-1.33%	5.26%	10.77%	13.44%	20.14%	---	---	7.62%	14.18%	20.61%
2056	160628	鹏华中证80	9月1日	0.656	1.5215	0.61%	-1.94%	7.15%	14.63%	4.53%	20.12%	-24.07%	-33.47%	5.11%	5.61%	23.68%
2057	248	汇添富中证主	9月1日	2.364	2.364	-0.11%	0.14%	7.91%	6.27%	9.08%	20.05%	-6.71%	-16.70%	6.52%	136.40%	23.27%
2058	18043	天弘纳斯达克	8月29日	1.712	1.712	-1.19%	-0.72%	-0.24%	7.69%	10.59%	20.05%	40.63%	---	9.65%	71.20%	---
2059	13817	汇添富中证光	9月1日	0.4971	0.4971	0.89%	1.20%	13.91%	29.86%	9.95%	20.04%	-17.44%	-44.75%	8.87%	-50.29%	22.59%
2060	17093	景顺长城纳斯	8月29日	2.1539	2.1539	-1.38%	-0.48%	-0.05%	11.65%	16.09%	19.99%	62.42%	---	11.62%	115.39%	---
2061	8907	汇添富中证国	9月1日	1.4751	1.4751	0.55%	-0.65%	5.17%	10.04%	11.67%	19.96%	10.47%	14.75%	6.80%	47.51%	21.70%
2062	165525	中信保诚中证	9月1日	0.7605	0.7685	0.04%	-1.44%	2.56%	9.55%	6.36%	19.93%	-1.82%	1.13%	2.52%	-23.31%	24.02%
2063	8115	天弘中证红利	9月1日	1.747	1.7558	0.00%	-1.93%	1.47%	4.47%	7.94%	19.92%	16.31%	36.40%	3.57%	75.57%	20.36%
2064	19853	博时中证红利	9月1日	1.1774	1.2061	0.01%	-1.91%	1.49%	4.68%	8.19%	19.92%	---	---	3.78%	20.81%	20.36%
2065	12713	建信沪深30	9月1日	1.2471	1.2471	-0.29%	-3.21%	-0.59%	4.45%	8.95%	19.90%	23.73%	30.89%	4.00%	24.71%	19.74%
2066	9439	西部利得国企	9月1日	2.071	2.267	-0.07%	-2.02%	1.62%	5.94%	9.95%	19.89%	14.61%	13.50%	5.15%	81.04%	19.98%
2067	19736	宝盈纳斯达克	8月29日	1.2586	1.2586	-1.19%	-0.73%	-0.23%	7.54%	10.31%	19.83%	---	---	9.53%	25.86%	---
2068	21480	博时国证龙头	9月1日	1.0732	1.0732	-1.03%	-1.95%	6.19%	6.67%	4.76%	19.78%	---	---	6.22%	7.32%	21.12%
2069	15674	鹏华中证80	9月1日	0.6434	0.6434	0.63%	-1.94%	7.13%	14.55%	4.38%	19.77%	-24.57%	-34.08%	4.91%	-35.66%	23.33%
2070	16908	华安中证基建	9月1日	1.1738	1.1738	0.36%	-1.44%	3.11%	9.19%	6.29%	19.76%	6.56%	---	4.62%	17.38%	23.29%
2071	12857	汇添富中证主	9月1日	2.3399	2.3399	-0.12%	0.14%	7.89%	6.20%	8.94%	19.75%	-7.17%	-17.32%	6.34%	-24.85%	22.97%
2072	6196	华夏中证央企	9月1日	1.4949	1.4949	0.03%	0.28%	6.57%	11.19%	9.54%	19.74%	13.71%	21.95%	4.82%	49.49%	21.42%
2073	12708	东方红中证红	9月1日	1.3776	1.4556	-0.30%	-2.44%	0.53%	2.50%	8.82%	19.74%	30.61%	49.37%	3.48%	48.40%	19.55%
2074	19172	摩根纳斯达克	8月29日	1.4708	1.4708	-1.18%	-0.75%	-0.29%	7.63%	10.35%	19.73%	---	---	9.49%	47.08%	---
2075	19854	博时中证红利	9月1日	1.1757	1.2031	0.01%	-1.91%	1.48%	4.63%	8.10%	19.73%	---	---	3.67%	20.50%	20.19%
2076	21481	博时国证龙头	9月1日	1.0718	1.0718	-1.03%	-1.95%	6.18%	6.65%	4.70%	19.66%	---	---	6.14%	7.18%	21.00%
2077	8908	汇添富中证国	9月1日	1.451	1.451	0.54%	-0.66%	5.14%	9.96%	11.50%	19.59%	9.81%	13.72%	6.58%	45.10%	21.33%
2078	18044	天弘纳斯达克	8月29日	1.7009	1.7009	-1.20%	-0.72%	-0.25%	7.64%	10.30%	19.57%	39.78%	---	9.35%	70.09%	---
2079	16909	华安中证基建	9月1日	1.1673	1.1673	0.35%	-1.44%	3.09%	9.13%	6.19%	19.53%	6.13%	---	4.48%	16.73%	23.03%
2080	20323	博时中证基建	9月1日	1.0916	1.0916	0.05%	-1.49%	2.55%	8.65%	5.46%	19.47%	---	---	1.62%	9.16%	23.55%
2081	19737	宝盈纳斯达克	8月29日	1.2529	1.2529	-1.20%	-0.74%	-0.25%	7.46%	10.14%	19.46%	---	---	9.33%	25.29%	---
2082	16055	博时纳斯达克	8月29日	1.7678	1.7678	-1.20%	-0.73%	-0.28%	7.47%	10.29%	19.45%	42.37%	80.33%	9.57%	76.78%	---
2083	13082	中信保诚中证	9月1日	0.7485	0.7485	0.03%	-1.44%	2.52%	9.45%	6.16%	19.44%	-2.60%	-0.08%	2.24%	-1.98%	23.51%
2084	6197	华夏中证央企	9月1日	1.4648	1.4648	0.03%	0.28%	6.55%	11.11%	9.38%	19.38%	13.02%	20.87%	4.61%	46.48%	21.06%
2085	16128	景顺长城中证	9月1日	1.3291	1.3646	0.01%	-1.90%	1.43%	4.21%	7.87%	19.32%	15.33%	33.79%	3.52%	36.58%	19.76%
2086	19173	摩根纳斯达克	8月29日	1.4616	1.4616	-1.18%	-0.76%	-0.32%	7.55%	10.18%	19.31%	---	---	9.27%	46.16%	---
2087	16836	国泰中证基建	9月1日	1.2095	1.2095	0.36%	-1.43%	3.16%	9.29%	6.23%	19.27%	6.72%	---	4.56%	20.95%	22.74%
2088	12709	东方红中证红	9月1日	1.369	1.438	-0.31%	-2.44%	0.50%	2.39%	8.60%	19.26%	29.57%	47.59%	3.20%	46.25%	19.07%
2089	16129	景顺长城中证	9月1日	1.3251	1.3605	0.01%	-1.90%	1.43%	4.19%	7.82%	19.20%	15.11%	33.40%	3.46%	36.17%	19.64%
2090	13601	国泰中证光伏	9月1日	0.5142	0.5142	0.72%	1.38%	13.79%	28.20%	11.56%	19.19%	-21.04%	-45.03%	10.06%	-48.58%	21.70%
2091	7796	博时央创ET	9月1日	1.6507	1.6507	-0.16%	-1.23%	4.51%	10.95%	8.63%	19.15%	16.72%	34.16%	4.93%	65.07%	21.38%
2092	20324	博时中证基建	9月1日	1.0868	1.0868	0.04%	-1.50%	2.52%	8.57%	5.30%	19.11%	---	---	1.42%	8.68%	23.19%
2093	16057	博时纳斯达克	8月29日	1.7501	1.7501	-1.20%	-0.73%	-0.30%	7.39%	10.13%	19.09%	41.62%	78.58%	9.36%	75.01%	---
2094	16837	国泰中证基建	9月1日	1.2025	1.2025	0.36%	-1.43%	3.14%	9.24%	6.12%	19.02%	6.29%	---	4.42%	20.25%	22.50%
2095	9179	嘉实中证主要	9月1日	1.1006	1.1006	-0.11%	0.13%	7.93%	6.37%	9.23%	18.93%	-7.44%	-16.02%	6.63%	10.06%	22.17%
2096	519686	交银上证18	9月1日	1.871	1.871	-0.05%	-0.74%	4.00%	7.16%	10.71%	18.87%	18.27%	24.15%	7.53%	87.10%	20.24%
2097	13602	国泰中证光伏	9月1日	0.5083	0.5083	0.71%	1.38%	13.76%	28.10%	11.37%	18.82%	-21.51%	-45.53%	9.83%	-49.17%	21.31%
2098	6438	博时央调ET	9月1日	1.4802	1.4802	0.03%	0.27%	6.36%	10.80%	9.29%	18.81%	12.98%	21.60%	4.59%	48.02%	20.43%
2099	161130	易方达纳斯达	8月29日	3.7495	3.7495	-1.18%	-0.74%	-0.29%	7.68%	10.27%	18.81%	46.52%	86.25%	9.31%	274.91%	---
2100	9116	东兴中证消费	9月1日	1.2028	1.2028	-0.41%	-0.41%	5.93%	3.23%	6.74%	18.75%	2.72%	-6.72%	3.56%	20.28%	21.02%
2101	539001	建信纳斯达克	8月29日	2.9268	2.9268	-1.16%	-0.65%	0.15%	7.84%	9.96%	18.69%	49.01%	88.66%	8.15%	192.68%	---
2102	9180	嘉实中证主要	9月1日	1.0888	1.0888	-0.12%	0.12%	7.91%	6.31%	9.11%	18.68%	-7.81%	-16.53%	6.48%	8.88%	21.91%
2103	7797	博时央创ET	9月1日	1.6129	1.6129	-0.17%	-1.24%	4.48%	10.83%	8.41%	18.67%	15.79%	32.55%	4.65%	61.29%	20.88%
2104	9117	东兴中证消费	9月1日	1.1963	1.1963	-0.41%	-0.42%	5.92%	3.20%	6.68%	18.63%	2.51%	-7.00%	3.49%	19.63%	20.89%
2105	16452	南方纳斯达克	8月29日	1.9326	1.9326	-1.19%	-0.76%	-0.35%	7.58%	10.75%	18.60%	42.09%	---	9.27%	93.26%	---
2106	7792	嘉实央企创新	9月1日	1.5734	1.5734	-0.16%	-1.22%	4.36%	10.76%	8.27%	18.50%	15.41%	31.90%	4.55%	57.34%	20.72%
2107	12870	易方达纳斯达	8月29日	3.6951	3.6951	-1.18%	-0.75%	-0.31%	7.60%	10.11%	18.47%	45.64%	84.40%	9.10%	61.53%	---
2108	16453	南方纳斯达克	8月29日	1.9259	1.9259	-1.19%	-0.76%	-0.36%	7.56%	10.67%	18.44%	41.58%	---	9.18%	92.59%	---
2109	8975	富国中证消费	9月1日	1.2968	1.2968	-0.46%	-0.58%	5.70%	2.90%	6.43%	18.33%	4.34%	-4.58%	3.70%	29.68%	20.58%
