,股票,价,涨,最新股息,平均股息,扣非PE,PB,ROE,市值(亿),今年来,行业
'1464,600558.大西洋,'5.61,'+1.81%,0.98%,1.15%,'34.44,'2.09,7.07%,'50.36,'+37.84%,通用设备
'1465,600958.东方证券,'11.45,'+0.35%,1.53%,1.15%,'25.23,'1.18,4.79%,'855.26,'+9.53%,证券
'1466,688586.江航装备,'13.26,'+1.92%,0.68%,1.15%,'151.30,'4.17,3.34%,'104.93,'+39.79%,航天航空
'1467,688639.华恒生物,'36.91,'-0.59%,0.68%,1.15%,'65.00,'3.53,6.82%,'92.32,'+15.46%,化学制品
'1468,002054.德美化工,'7.24,'+0.56%,0.97%,1.15%,'50.45,'1.40,3.03%,'34.71,'+26.03%,化学制品
'1469,002882.金龙羽,'32.20,'+0.06%,0.93%,1.15%,'105.27,'6.40,6.55%,'139.31,'+102.69%,电网设备
'1470,002941.新疆交建,'12.43,'+2.39%,1.24%,1.15%,'21.15,'2.19,9.44%,'78.37,'+12.81%,工程建设
'1471,002957.科瑞技术,'17.37,'+0.64%,0.98%,1.15%,'53.95,'2.37,5.04%,'72.49,'+11.91%,专用设备
'1472,600339.中油工程,'3.49,'+0.87%,1.17%,1.14%,'70.09,'0.73,2.22%,'194.85,'-2.51%,采掘行业
'1473,601865.福莱特,'16.43,'-0.67%,0.79%,1.14%,'107.75,'1.77,1.58%,'312.37,'-16.56%,光伏设备
'1474,002349.精华制药,'7.78,'-1.77%,0.99%,1.14%,'34.51,'2.48,7.89%,'65.71,'+2.75%,中药
'1475,300381.溢多利,'7.86,'-0.63%,1.26%,1.14%,'300.00,'1.48,0.62%,'38.84,'+13.44%,化学制药
'1476,300463.迈克生物,'12.52,'-1.57%,0.82%,1.14%,'300.00,'1.23,'-1.00%,'77.91,'-4.30%,医疗器械
'1477,300685.艾德生物,'23.65,'-0.55%,1.26%,1.14%,'32.57,'4.94,16.44%,'93.11,'+5.24%,医疗器械
'1478,300703.创源股份,'24.84,'+7.12%,0.65%,1.14%,'35.95,'4.61,14.15%,'41.83,'+75.61%,家用轻工
'1479,300918.南山智尚,'20.90,'+2.80%,0.63%,1.14%,'55.14,'3.68,7.88%,'102.90,'+104.59%,纺织服装
'1480,600327.大东方,'4.96,'-0.40%,0.60%,1.13%,亏损,'1.29,1.70%,'43.89,'-6.36%,医疗服务
'1481,601200.上海环境,'8.09,'-0.25%,1.24%,1.13%,'18.86,'0.96,5.44%,'108.91,'+0.26%,环保行业
'1482,603040.新坐标,'49.78,'+2.28%,1.81%,1.13%,'32.65,'4.75,16.97%,'67.94,'+121.44%,汽车零部件
'1483,603983.丸美生物,'40.51,'+1.25%,1.85%,1.13%,'45.58,'4.62,10.50%,'162.45,'+26.96%,美容护理
'1484,688268.华特气体,'54.41,'+2.29%,1.10%,1.13%,'38.04,'3.28,9.51%,'65.46,'+19.92%,电子化学品
'1485,688459.哈铁科技,'10.06,'+1.72%,0.99%,1.13%,'39.73,'1.42,3.57%,'48.29,'+5.45%,交运设备
'1486,300314.戴维医疗,'13.84,'-0.65%,0.62%,1.13%,'132.93,'3.37,3.49%,'40.12,'+23.77%,医疗器械
'1487,300788.中信出版,'32.89,'-0.27%,0.96%,1.13%,'35.97,'2.83,6.19%,'62.71,'+5.22%,文化传媒
'1488,300958.建工修复,'14.07,'-1.19%,0.83%,1.13%,亏损,'1.70,'-1.00%,'22.32,'+22.14%,环保行业
'1489,600103.青山纸业,'2.30,'-0.43%,0.52%,1.12%,'98.47,'1.31,2.39%,'51.82,'-9.66%,造纸印刷
'1490,601788.光大证券,'18.25,'+0.27%,0.50%,1.12%,'27.98,'1.22,4.67%,'712.97,'+0.77%,证券
'1491,605277.新亚电子,'26.78,'-2.90%,0.56%,1.12%,'51.80,'5.70,11.05%,'86.85,'+91.64%,消费电子
'1492,000778.新兴铸管,'3.78,'-0.26%,0.53%,1.12%,亏损,'0.59,0.52%,'150.20,'-1.03%,钢铁行业
'1493,001266.宏英智能,'30.06,'+0.87%,1.01%,1.12%,'168.27,'3.08,2.38%,'30.74,'+31.36%,仪器仪表
'1494,002352.顺丰控股,'46.42,'-0.39%,3.94%,1.12%,'24.93,'2.51,11.32%,'2247.37,'+16.27%,物流行业
'1495,002970.锐明技术,'46.88,'+1.58%,2.16%,1.12%,'27.35,'4.53,20.81%,'82.33,'-0.17%,计算机设备
'1496,300750.宁德时代,'265.00,'-0.26%,2.18%,1.12%,'23.24,'4.11,23.77%,'11699.82,'+2.10%,电池
'1497,301023.江南奕帆,'45.76,'+4.67%,2.45%,1.12%,'35.35,'4.08,11.84%,'34.18,'+36.68%,电机
'1498,301380.挖金客,'38.56,'-0.03%,0.63%,1.12%,'58.91,'5.27,9.76%,'39.11,'+13.55%,互联网服务
'1499,603135.中重科技,'10.40,'+1.96%,0.63%,1.11%,'237.40,'2.18,1.80%,'65.47,'+18.17%,专用设备
'1500,603681.永冠新材,'15.87,'+0.70%,0.95%,1.11%,'51.13,'1.17,4.94%,'30.33,'+24.31%,化学制品
'1501,603977.国泰集团,'13.19,'+2.09%,0.68%,1.11%,'55.64,'2.51,5.50%,'81.94,'+2.66%,化学制品
'1502,605151.西上海,'20.52,'+0.20%,0.39%,1.11%,'300.00,'2.04,0.22%,'27.61,'+28.66%,汽车零部件
'1503,688092.爱科科技,'25.18,'+0.12%,1.43%,1.11%,'35.35,'3.25,9.73%,'20.82,'+23.84%,专用设备
'1504,688307.中润光学,'38.64,'+2.88%,1.16%,1.11%,'72.04,'3.89,6.11%,'34.00,'+62.98%,光学光电子
'1505,001222.源飞宠物,'20.40,'+0.84%,0.74%,1.11%,'25.91,'2.86,11.85%,'38.62,'+29.85%,家用轻工
'1506,002498.汉缆股份,'3.53,'+0.28%,1.14%,1.11%,'23.06,'1.40,7.34%,'117.10,'+5.38%,电网设备
'1507,002500.山西证券,'6.23,'+0.16%,1.61%,1.11%,'28.04,'1.23,4.45%,'223.28,'+0.05%,证券
'1508,002937.兴瑞科技,'17.89,'+0.90%,1.69%,1.11%,'28.13,'3.21,12.23%,'52.80,'+7.77%,消费电子
'1509,300217.东方电热,'5.32,'+3.10%,0.62%,1.11%,'31.81,'1.83,6.81%,'76.26,'+18.72%,家电行业
'1510,301035.润丰股份,'65.68,'+1.03%,0.91%,1.11%,'32.04,'2.63,8.06%,'182.53,'+35.83%,农药兽药
'1511,600085.同仁堂,'36.68,'-0.68%,2.73%,1.10%,'33.73,'3.65,11.21%,'503.06,'-8.38%,中药
'1512,600827.百联股份,'10.23,'+5.03%,1.17%,1.10%,'240.19,'0.92,8.29%,'164.14,'-6.40%,商业百货
'1513,603050.科林电气,'16.85,'+0.12%,0.80%,1.10%,'45.07,'4.03,11.01%,'67.96,'+21.88%,电网设备
'1514,603998.方盛制药,'11.03,'-2.82%,2.81%,1.10%,'23.06,'2.91,17.09%,'48.43,'+8.60%,中药
'1515,688196.卓越新能,'45.01,'+0.13%,1.11%,1.10%,'32.26,'1.89,6.52%,'54.01,'+35.49%,化学制品
'1516,688236.春立医疗,'22.00,'-0.05%,0.60%,1.10%,'85.80,'2.93,4.40%,'63.45,'+72.25%,医疗器械
'1517,688626.翔宇医疗,'52.80,'-1.18%,0.45%,1.10%,'117.01,'4.15,4.22%,'84.48,'+80.73%,医疗器械
'1518,001256.炜冈科技,'23.05,'+1.14%,0.88%,1.10%,'37.23,'2.77,8.19%,'32.50,'+46.33%,专用设备
'1519,002396.星网锐捷,'27.96,'+2.46%,0.92%,1.10%,'41.42,'2.39,6.61%,'160.63,'+49.14%,通信设备
'1520,002561.徐家汇,'8.65,'-0.69%,0.69%,1.10%,亏损,'1.63,'-1.00%,'36.21,'-5.51%,商业百货
'1521,300319.麦捷科技,'11.84,'-0.08%,0.97%,1.10%,'37.25,'2.24,7.51%,'104.17,'-4.07%,电子元件
'1522,300651.金陵体育,'21.38,'-1.66%,0.63%,1.10%,亏损,'3.74,2.71%,'30.70,'+70.62%,家用轻工
'1523,300834.星辉环材,'23.78,'+2.63%,1.12%,1.10%,'57.01,'1.51,3.16%,'44.88,'+21.65%,化学原料
'1524,600073.光明肉业,'7.58,'-0.26%,0.92%,1.09%,'46.94,'1.40,5.64%,'71.08,'+10.28%,食品饮料
'1525,600862.中航高科,'26.99,'+1.43%,0.92%,1.09%,'33.04,'5.05,16.53%,'375.98,'+7.95%,航天航空
'1526,603387.基蛋生物,'8.70,'-0.91%,2.07%,1.09%,'24.54,'1.64,7.58%,'44.12,'+6.64%,医疗器械
'1527,688676.金盘科技,'44.29,'+5.30%,1.14%,1.09%,'37.08,'4.46,14.71%,'203.42,'+8.62%,电网设备
'1528,000655.金岭矿业,'8.35,'-0.24%,2.15%,1.09%,'25.37,'1.46,6.90%,'49.83,'+37.51%,钢铁行业
'1529,002390.信邦制药,'3.73,'-1.58%,1.58%,1.09%,'49.92,'1.09,1.23%,'73.67,'-17.35%,中药
'1530,002730.电光科技,'17.90,'+0.22%,0.73%,1.09%,'71.55,'3.97,5.78%,'64.67,'+32.02%,专用设备
'1531,300272.开能健康,'7.32,'+1.95%,2.23%,1.09%,'51.63,'3.33,6.86%,'41.44,'+19.78%,家电行业
'1532,300327.中颖电子,'25.81,'+0.70%,0.78%,1.09%,'74.61,'4.97,6.85%,'87.50,'+6.35%,半导体
'1533,300642.透景生命,'16.84,'-2.83%,0.87%,1.09%,'95.92,'1.87,2.61%,'28.17,'+20.53%,医疗器械
'1534,300950.德固特,'31.85,'+2.25%,0.63%,1.09%,'71.03,'6.21,9.42%,'47.50,'+99.68%,专用设备
'1535,600765.中航重机,'17.65,'+1.61%,0.69%,1.08%,'58.65,'1.96,3.95%,'278.07,'-13.13%,航天航空
'1536,603618.杭电股份,'6.66,'+0.15%,0.90%,1.08%,'48.22,'1.50,4.44%,'46.05,'+23.87%,电网设备
'1537,605123.派克新材,'76.40,'+1.37%,1.02%,1.08%,'37.00,'2.06,6.05%,'92.57,'+42.69%,通用设备
'1538,605388.均瑶健康,'7.64,'+0.53%,1.05%,1.08%,亏损,'2.58,'-1.00%,'45.88,'+22.64%,食品饮料
'1539,688163.赛伦生物,'25.94,'-0.61%,1.23%,1.08%,'82.62,'2.55,4.26%,'28.07,'+49.26%,生物制品
'1540,688658.悦康药业,'32.59,'+2.90%,0.61%,1.08%,亏损,'4.16,0.14%,'146.66,'+126.16%,化学制药
'1541,688678.福立旺,'26.98,'+12.65%,0.37%,1.08%,'247.69,'3.78,2.42%,'69.95,'+82.68%,消费电子
'1542,002493.荣盛石化,'9.20,'+1.21%,1.12%,1.08%,'100.24,'2.05,1.71%,'908.04,'+2.77%,化纤行业
'1543,002598.山东章鼓,'10.95,'+0.09%,0.91%,1.08%,'61.22,'2.64,4.91%,'34.14,'+16.92%,通用设备
'1544,300021.大禹节水,'5.45,'-2.68%,0.99%,1.08%,'297.46,'2.63,3.94%,'54.19,'+35.69%,农牧饲渔
'1545,300257.开山股份,'14.06,'-0.21%,0.71%,1.08%,'46.18,'2.13,5.09%,'140.00,'+55.84%,通用设备
'1546,300735.光弘科技,'29.12,'+2.64%,0.88%,1.08%,'93.16,'4.38,5.10%,'217.73,'+5.07%,消费电子
'1547,301022.海泰科,'41.68,'+9.71%,0.77%,1.08%,'143.23,'3.10,2.85%,'32.92,'+107.51%,汽车零部件
'1548,301110.青木科技,'56.56,'+3.06%,1.46%,1.08%,'76.33,'3.55,5.35%,'50.78,'-7.34%,互联网服务
'1549,600917.重庆燃气,'5.78,'+0.17%,1.49%,1.07%,'26.15,'1.60,6.92%,'90.23,'-3.74%,燃气
'1550,601882.海天精工,'20.13,'+2.49%,1.79%,1.07%,'23.37,'3.75,18.73%,'105.08,'-6.45%,通用设备
'1551,603578.三星新材,'13.95,'-0.50%,0.93%,1.07%,亏损,'2.46,'-1.00%,'25.16,'+17.72%,家电行业
'1552,603912.佳力图,'9.45,'+0.32%,0.85%,1.07%,亏损,'2.73,1.10%,'51.20,'+15.15%,专用设备
'1553,605298.必得科技,'17.43,'+1.28%,0.86%,1.07%,'69.06,'3.19,4.79%,'32.74,'+30.17%,交运设备
'1554,688329.艾隆科技,'21.59,'-0.74%,0.69%,1.07%,亏损,'2.26,'-1.00%,'16.67,'+57.71%,专用设备
'1555,002111.威海广泰,'11.01,'+0.82%,1.37%,1.07%,'92.83,'1.84,2.13%,'58.10,'+0.84%,专用设备
'1556,002825.纳尔股份,'10.62,'+1.05%,1.33%,1.07%,'27.61,'2.25,11.60%,'35.90,'+37.35%,塑料制品
'1557,002939.长城证券,'8.92,'+0.23%,1.46%,1.07%,'19.60,'1.17,6.14%,'359.06,'+9.91%,证券
'1558,002946.新乳业,'16.99,0.00%,1.68%,1.07%,'23.62,'4.47,19.88%,'146.23,'+19.02%,食品饮料
'1559,300066.三川智慧,'5.94,'+1.54%,0.51%,1.07%,'300.00,'2.42,3.19%,'60.84,'+51.85%,仪器仪表
'1560,300547.川环科技,'38.23,'+3.63%,1.13%,1.07%,'40.91,'6.42,17.23%,'80.02,'+40.19%,橡胶制品
'1561,600131.国网信通,'17.96,'+0.06%,0.95%,1.06%,'30.41,'3.16,10.59%,'215.47,'-4.12%,互联网服务
'1562,600668.尖峰集团,'12.36,'+0.32%,0.67%,1.06%,'300.00,'0.89,12.70%,'51.03,'+47.11%,水泥建材
'1563,603127.昭衍新药,'31.11,'-1.02%,0.51%,1.06%,'70.68,'2.88,4.81%,'196.14,'+87.07%,医疗服务
'1564,603311.金海高科,'11.87,'+0.25%,1.01%,1.06%,'46.00,'2.06,6.87%,'28.00,'+20.18%,家电行业
'1565,603876.鼎胜新材,'9.43,'+1.18%,1.04%,1.06%,'27.51,'1.26,5.25%,'87.79,'+7.29%,有色金属
'1566,688015.交控科技,'22.46,'+0.40%,1.02%,1.06%,'80.37,'1.65,3.50%,'42.38,'+14.57%,交运设备
'1567,688513.苑东生物,'61.81,'-1.10%,0.70%,1.06%,'64.51,'3.95,8.31%,'109.11,'+107.10%,化学制药
'1568,002452.长高电新,'7.46,'+0.54%,1.08%,1.06%,'18.65,'1.88,10.98%,'46.03,'+1.71%,电网设备
'1569,002457.青龙管业,'12.09,'-0.98%,1.72%,1.06%,'16.61,'1.65,11.18%,'40.72,'+5.30%,装修建材
'1570,002609.捷顺科技,'11.49,'+0.61%,0.61%,1.06%,'159.41,'3.10,1.97%,'73.70,'+40.00%,互联网服务
'1571,300416.苏试试验,'16.57,'+1.35%,0.92%,1.06%,'36.59,'3.17,9.42%,'83.15,'+42.42%,专业服务
'1572,300566.激智科技,'19.58,'+0.62%,1.03%,1.06%,'31.11,'2.50,10.17%,'51.32,'+0.37%,光学光电子
'1573,600137.浪莎股份,'20.09,'-0.35%,0.93%,1.05%,'72.73,'3.55,5.13%,'19.53,'+44.45%,纺织服装
'1574,601628.中国人寿,'41.52,'+0.65%,1.57%,1.05%,'10.18,'2.20,22.73%,'8645.93,'+0.17%,保险
'1575,603290.斯达半导,'85.64,'+1.03%,0.74%,1.05%,'48.02,'3.02,6.71%,'205.09,'-3.88%,半导体
'1576,688566.吉贝尔,'33.81,'-1.77%,1.54%,1.05%,'31.71,'2.93,10.16%,'67.43,'+52.28%,化学制药
'1577,002015.协鑫能科,'11.52,'-0.26%,0.87%,1.05%,'44.94,'1.56,4.70%,'187.49,'+49.58%,电力行业
'1578,002136.安纳达,'10.78,'+0.09%,0.93%,1.05%,亏损,'2.01,'-1.00%,'23.16,'+10.56%,化学原料
'1579,300570.太辰光,'117.47,'-2.20%,0.67%,1.05%,'90.41,'16.70,20.38%,'272.80,'+63.01%,通信设备
'1580,300622.博士眼镜,'33.73,'+0.75%,0.62%,1.05%,'82.05,'9.65,13.53%,'76.27,'-11.75%,商业百货
'1581,300888.稳健医疗,'40.72,'+0.67%,1.62%,1.05%,'34.59,'2.06,6.63%,'235.55,'-2.73%,美容护理
'1582,300896.爱美客,'183.89,'-0.03%,2.07%,1.05%,'31.90,'6.75,24.78%,'556.59,'+3.00%,美容护理
'1583,301080.百普赛斯,'54.01,'-2.12%,0.91%,1.05%,'72.94,'3.53,5.10%,'92.62,'+73.20%,医疗服务
'1584,600586.金晶科技,'5.11,'-0.20%,0.30%,1.04%,亏损,'1.24,'-1.00%,'72.43,'-8.79%,玻璃玻纤
'1585,600693.东百集团,'5.75,'-0.52%,1.39%,1.04%,'72.79,'1.41,1.28%,'50.02,'-17.44%,商业百货
'1586,603059.倍加洁,'44.97,'+10.00%,0.44%,1.04%,亏损,'4.49,'-1.00%,'45.17,'+92.76%,美容护理
'1587,603151.邦基科技,'24.53,'-0.41%,0.61%,1.04%,'69.54,'3.26,4.58%,'41.60,'+146.79%,农牧饲渔
'1588,603166.福达股份,'17.52,'+2.82%,1.14%,1.04%,'52.85,'4.60,9.17%,'113.22,'+142.46%,汽车零部件
'1589,603507.振江股份,'27.53,'+0.51%,1.09%,1.04%,'35.58,'2.04,4.93%,'50.74,'+15.87%,风电设备
'1590,603861.白云电器,'10.11,'+1.30%,0.99%,1.04%,'29.70,'1.41,6.21%,'49.80,'+13.50%,电网设备
'1591,603909.建发合诚,'10.68,'+2.59%,1.12%,1.04%,'31.70,'2.54,8.83%,'27.84,'+18.14%,工程咨询服务
'1592,688089.嘉必优,'27.82,'+0.11%,0.72%,1.04%,'38.22,'2.93,9.36%,'46.82,'+47.37%,食品饮料
'1593,688419.耐科装备,'29.03,'+2.29%,0.98%,1.04%,'59.33,'3.26,6.79%,'33.25,'+31.89%,专用设备
'1594,688420.美腾科技,'27.28,'+0.40%,0.55%,1.04%,'135.75,'1.67,2.47%,'24.12,'+26.03%,专用设备
'1595,688689.银河微电,'27.88,'+1.49%,0.82%,1.04%,'95.12,'2.69,4.56%,'35.94,'+32.94%,半导体
'1596,002144.宏达高科,'12.56,'+0.40%,0.40%,1.04%,'189.62,'1.07,1.36%,'22.11,'+21.20%,纺织服装
'1597,300018.中元股份,'8.60,'+0.47%,0.81%,1.04%,'40.99,'3.16,7.39%,'41.54,'+28.34%,电网设备
'1598,300741.华宝股份,'19.20,'+0.05%,0.89%,1.04%,亏损,'1.73,'-1.00%,'118.19,'+10.75%,食品饮料
'1599,300973.立高食品,'45.74,'+3.27%,1.58%,1.04%,'27.55,'2.86,10.91%,'75.00,'+18.38%,食品饮料
'1600,600517.国网英大,'5.39,'+0.37%,1.54%,1.03%,'17.80,'1.40,8.29%,'308.22,'-1.20%,多元金融
'1601,600853.龙建股份,'3.75,'-0.79%,1.07%,1.03%,'9.47,'1.02,12.84%,'38.03,'-5.19%,工程建设
'1602,600906.财达证券,'7.26,'+0.41%,1.38%,1.03%,'34.15,'1.95,5.84%,'235.59,'+2.25%,证券
'1603,601611.中国核建,'9.42,0.00%,0.92%,1.03%,'14.93,'0.91,6.87%,'283.90,'+4.20%,工程建设
'1604,603015.弘讯科技,'12.82,'+2.81%,0.39%,1.03%,'64.48,'3.77,5.11%,'51.82,'+31.73%,专用设备
'1605,605020.永和股份,'25.61,'+0.12%,0.98%,1.03%,'39.41,'2.57,8.42%,'120.49,'+27.41%,化学制品
'1606,605288.凯迪股份,'54.66,'+2.17%,0.69%,1.03%,'51.21,'1.71,3.82%,'38.37,'+62.14%,专用设备
'1607,688028.沃尔德,'25.10,'+1.01%,1.36%,1.03%,'43.94,'1.94,4.94%,'38.15,'+14.62%,通用设备
'1608,000973.佛塑科技,'6.71,0.00%,0.52%,1.03%,'66.67,'2.26,4.25%,'64.91,'+13.59%,塑料制品
'1609,003002.壶化股份,'26.22,'+0.92%,0.58%,1.03%,'35.35,'3.76,11.21%,'51.96,'+16.88%,化学制品
'1610,300040.九洲集团,'7.48,'+0.40%,0.80%,1.03%,亏损,'1.89,'-1.00%,'45.59,'+4.06%,电力行业
'1611,300332.天壕能源,'5.30,'-0.38%,1.06%,1.03%,亏损,'1.08,2.77%,'46.02,'-8.46%,燃气
'1612,300789.唐源电气,'31.88,'+0.28%,0.48%,1.03%,'71.05,'4.39,7.19%,'45.73,'+114.74%,软件开发
'1613,301001.凯淳股份,'32.58,'+0.34%,1.15%,1.03%,'249.18,'3.16,1.59%,'25.98,'-5.79%,互联网服务
'1614,301033.迈普医学,'75.21,'-0.65%,0.79%,1.03%,'63.86,'6.93,12.83%,'50.43,'+80.54%,医疗服务
'1615,600523.贵航股份,'16.20,'+2.02%,0.81%,1.02%,'41.45,'2.11,5.90%,'65.50,'+37.18%,汽车零部件
'1616,603713.密尔克卫,'54.30,'+0.15%,1.31%,1.02%,'15.50,'1.93,13.65%,'85.86,'+7.50%,物流行业
'1617,603786.科博达,'53.28,'+1.06%,1.22%,1.02%,'29.90,'3.94,14.67%,'215.18,'-12.74%,汽车零部件
'1618,688518.联赢激光,'22.32,'-0.80%,0.67%,1.02%,'51.59,'2.39,5.90%,'76.18,'+42.23%,专用设备
'1619,002181.粤传媒,'7.09,'-1.12%,0.75%,1.02%,'109.41,'1.95,1.88%,'83.25,'+26.38%,文化传媒
'1620,002558.巨人网络,'28.03,'+0.65%,1.02%,1.02%,'34.09,'4.14,11.33%,'538.83,'+123.07%,游戏
'1621,002709.天赐材料,'19.46,'+2.10%,0.52%,1.02%,'87.88,'2.77,3.90%,'364.87,'-0.77%,化学制品
'1622,300373.扬杰科技,'56.68,'+0.84%,1.17%,1.02%,'29.95,'3.38,12.55%,'305.42,'+31.33%,半导体
'1623,300660.江苏雷利,'49.63,'+3.07%,0.77%,1.02%,'69.36,'6.20,9.19%,'215.30,'+82.90%,电机
'1624,301167.建研设计,'17.58,'+0.74%,0.34%,1.02%,'140.85,'2.07,2.83%,'19.54,'+39.10%,工程咨询服务
'1625,600056.中国医药,'10.89,'-1.00%,0.99%,1.01%,'47.37,'1.36,4.70%,'162.90,'-1.08%,医药商业
'1626,601366.利群股份,'4.67,0.00%,0.43%,1.01%,亏损,'1.01,0.48%,'42.68,'-7.32%,商业百货
'1627,603931.格林达,'27.08,'+0.67%,0.81%,1.01%,'41.58,'3.38,9.28%,'54.04,'+17.79%,电子化学品
'1628,605369.拱东医疗,'20.01,'-0.84%,2.50%,1.01%,'27.67,'2.54,9.01%,'44.12,'+1.21%,医疗器械
'1629,688475.萤石网络,'35.22,'+0.46%,0.99%,1.01%,'54.96,'5.02,9.72%,'277.36,'+17.95%,家电行业
'1630,688486.龙迅股份,'66.90,'+0.98%,0.80%,1.01%,'81.57,'6.40,10.04%,'89.20,'+11.92%,半导体
'1631,688618.三旺通信,'27.64,'+1.69%,0.58%,1.01%,'254.82,'3.51,2.90%,'30.50,'+32.44%,通信设备
'1632,000686.东北证券,'8.32,'+0.60%,1.45%,1.01%,'18.47,'1.01,5.60%,'193.56,'+6.48%,证券
'1633,000833.粤桂股份,'12.25,'+0.16%,1.00%,1.01%,'29.57,'2.67,9.45%,'98.09,'+8.85%,综合行业
'1634,000905.厦门港务,'8.45,'-1.51%,1.26%,1.01%,'108.82,'1.27,3.72%,'63.65,'+18.79%,航运港口
'1635,001283.豪鹏科技,'79.12,'-2.32%,0.59%,1.01%,'64.34,'2.73,4.88%,'65.29,'+37.88%,电池
'1636,002340.格林美,'6.53,'+0.31%,1.01%,1.01%,'24.57,'1.64,5.45%,'333.59,'+1.03%,能源金属
'1637,301010.晶雪节能,'20.51,'+7.61%,1.05%,1.01%,'78.84,'2.44,3.42%,'20.58,'-12.00%,装修建材
'1638,301377.鼎泰高科,'51.99,'+0.14%,0.54%,1.01%,'91.37,'8.34,10.53%,'212.87,'+148.36%,通用设备
'1639,603029.天鹅股份,'18.79,'+1.13%,0.92%,1.00%,'41.21,'2.52,7.93%,'22.80,'+9.70%,专用设备
'1640,603817.海峡环保,'5.97,'-1.32%,0.71%,1.00%,'20.47,'1.11,6.34%,'34.03,'+6.99%,环保行业
'1641,688122.西部超导,'55.36,'+0.16%,0.18%,1.00%,'47.22,'5.25,12.90%,'359.65,'+29.58%,有色金属
'1642,688300.联瑞新材,'53.63,'-0.80%,0.72%,1.00%,'53.96,'8.24,17.70%,'129.50,'+9.34%,非金属材料
'1643,000811.冰轮环境,'12.56,'+1.05%,1.55%,1.00%,'24.30,'2.09,10.45%,'123.38,'+35.91%,通用设备
'1644,002006.精工科技,'17.00,'+1.86%,0.90%,1.00%,'79.47,'3.66,7.06%,'86.75,'+4.00%,专用设备
'1645,002921.联诚精密,'18.50,'+4.11%,0.51%,1.00%,亏损,'2.22,'-1.00%,'25.74,'+69.10%,汽车零部件
'1646,300233.金城医药,'18.07,'-1.79%,2.17%,1.00%,'53.29,'1.89,3.97%,'70.63,'+53.64%,化学制药
'1647,301000.肇民科技,'48.13,'+4.79%,0.87%,1.00%,'83.36,'9.21,11.95%,'111.33,'+90.29%,塑料制品
'1648,301388.欣灵电气,'31.94,'-0.84%,0.31%,1.00%,'254.97,'3.39,1.54%,'33.00,'+39.54%,电网设备
